录音,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,结果来源,error_code,ISR_Result,Confidence_score,Result,vadSpeechStart,vadSpeechEnd,endVadType
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_245_F015_coder.wav.pcm,1484277337683,1484277340898,1484277340885,1484277341236,MSG_Result,351,本地,0,"怎么走才能到胜利路和淮河路交叉路口。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6353,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""胜利路和淮河路交叉路口"",""street"":""胜利路"",""streets"":""淮河路"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""怎么走才能到胜利路和淮河路交叉路口。"",""version"":""3.5.0.1190""}
",360,3820,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_252_F016_coder.wav.pcm,1484277342381,1484277345199,1484277345152,1484277345554,MSG_Result,402,本地,0,"我想到天地人科苑该如何走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6667,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""天地人科苑"",""poi"":""天地人科苑"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想到天地人科苑该如何走。"",""version"":""3.5.0.1190""}
",350,3380,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_259_F016_coder.wav.pcm,1484277346681,1484277348852,1484277348784,1484277349538,MSG_Result,754,本地,0,"我想到维颜相机如何走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""维颜相机"",""poi"":""维颜相机"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想到维颜相机如何走。"",""version"":""3.5.0.1190""}
",340,2720,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_266_M003_coder.wav.pcm,1484277350722,1484277353088,1484277353006,1484277353559,MSG_Result,553,本地,0,"我想到湘潭市无锡饭庄怎么走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7538,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""湘潭市"",""cityAddr"":""湘潭"",""ori_loc"":""湘潭市无锡饭庄"",""poi"":""无锡饭庄"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想到湘潭市无锡饭庄怎么走。"",""version"":""3.5.0.1190""}
",440,2940,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_273_F017_coder.wav.pcm,1484277354683,1484277357440,1484277357425,1484277357726,MSG_Result,301,本地,0,"我想去三和大酒店应该怎么走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8769,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""三和大酒店"",""poi"":""三和大酒店"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去三和大酒店应该怎么走。"",""version"":""3.5.0.1190""}
",340,3360,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_280_F017_coder.wav.pcm,1484277358888,1484277362334,1484277362320,1484277362674,MSG_Result,354,本地,0,"我想去五里墩邮政支局该如何走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""五里墩邮政支局"",""poi"":""五里墩邮政支局"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去五里墩邮政支局该如何走。"",""version"":""3.5.0.1190""}
",360,4080,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_287_F018_coder.wav.pcm,1484277363810,1484277368388,1484277368372,1484277368774,MSG_Result,402,本地,0,"我想去周谷堆路和滨河路岔路口应该怎么走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""周谷堆路和滨河路岔路口"",""street"":""周谷堆路"",""streets"":""滨河路"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去周谷堆路和滨河路岔路口应该怎么走。"",""version"":""3.5.0.1190""}
",340,5360,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_294_F019_coder.wav.pcm,1484277369929,1484277372432,1484277372382,1484277373296,MSG_Result,914,本地,0,"我想去远大路丰张线路口。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6182,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""远大路丰张"",""poi"":""丰张"",""street"":""远大路"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想去远大路丰张线路口。"",""version"":""3.5.0.1190""}
",340,2820,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_301_F019_coder.wav.pcm,1484277374432,1484277377208,1484277377097,1484277377649,MSG_Result,552,本地,0,"我想导航到合肥市敬亭山路。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""合肥市"",""cityAddr"":""合肥"",""ori_loc"":""合肥市敬亭山路"",""street"":""敬亭山路"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想导航到合肥市敬亭山路。"",""version"":""3.5.0.1190""}
",340,3280,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_308_F019_coder.wav.pcm,1484277378784,1484277381016,1484277380927,1484277381729,MSG_Result,802,本地,0,"我想开车到新乡市如何。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.84,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""新乡市"",""cityAddr"":""新乡"",""ori_loc"":""新乡市如何"",""poi"":""如何"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想开车到新乡市如何。"",""version"":""3.5.0.1190""}
",340,2400,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_315_F020_coder.wav.pcm,1484277382854,1484277385019,1484277384997,1484277385348,MSG_Result,351,本地,0,"我想开车去榆林市怎么走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""榆林市"",""cityAddr"":""榆林"",""ori_loc"":""榆林市"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想开车去榆林市怎么走。"",""version"":""3.5.0.1190""}
",340,2760,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_322_F020_coder.wav.pcm,1484277386508,1484277389754,1484277389740,1484277390141,MSG_Result,401,本地,0,"我想知道如何到纵阳路与和平路岔路口。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.9059,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""纵阳路与和平路岔路口"",""street"":""纵阳路"",""streets"":""和平路"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想知道如何到纵阳路与和平路岔路口。"",""version"":""3.5.0.1190""}
",380,3820,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_329_F020_coder.wav.pcm,1484277391306,1484277394887,1484277394859,1484277395310,MSG_Result,451,本地,0,"我想知道怎么到木渎路君山东路路口。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.9,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""木渎路君山东路路口"",""street"":""木渎路"",""streets"":""君山东路"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我想知道怎么到木渎路君山东路路口。"",""version"":""3.5.0.1190""}
",360,4200,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_336_F021_coder.wav.pcm,1484277396473,1484277398590,1484277398549,1484277398950,MSG_Result,401,本地,0,"我要到农家小院该怎么走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""农家小院"",""poi"":""农家小院"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要到农家小院该怎么走。"",""version"":""3.5.0.1190""}
",360,2950,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_343_F021_coder.wav.pcm,1484277400112,1484277403801,1484277403734,1484277404286,MSG_Result,552,本地,0,"我要到闸北区信宜大药房岭南店。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5429,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""闸北区"",""areaAddr"":""闸北区"",""city"":""CURRENT_CITY"",""ori_loc"":""闸北区信宜大药房岭南店"",""poi"":""信宜大药房岭南店"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要到闸北区信宜大药房岭南店。"",""version"":""3.5.0.1190""}
",360,4260,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_350_F021_coder.wav.pcm,1484277405456,1484277410812,1484277410789,1484277411340,MSG_Result,551,本地,0,"我要去广东省揭阳市普宁市红星剪烫沐足城。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7053,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""普宁市"",""areaAddr"":""普宁"",""city"":""揭阳市"",""cityAddr"":""揭阳"",""ori_loc"":""广东省揭阳市普宁市红星剪烫沐足城"",""poi"":""红星剪烫沐足城"",""province"":""广东省"",""provinceAddr"":""广东"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去广东省揭阳市普宁市红星剪烫沐足城。"",""version"":""3.5.0.1190""}
",360,6160,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_357_F021_coder.wav.pcm,1484277412499,1484277415680,1484277415570,1484277416472,MSG_Result,902,本地,0,"我要去闸北区彭浦新村食店。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""闸北区"",""areaAddr"":""闸北区"",""city"":""CURRENT_CITY"",""ori_loc"":""闸北区彭浦新村"",""poi"":""彭浦新村"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要去闸北区彭浦新村食店。"",""version"":""3.5.0.1190""}
",340,3720,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_364_M004_coder.wav.pcm,1484277417641,1484277419887,1484277419832,1484277420384,MSG_Result,552,本地,0,"我要如何走才能到百脑汇。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5455,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""百脑汇"",""poi"":""百脑汇"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""我要如何走才能到百脑汇。"",""version"":""3.5.0.1190""}
",360,2840,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_371_M004_coder.wav.pcm,1484277421543,1484277424552,1484277424504,1484277425457,MSG_Result,953,本地,0,"查一下从五里拐小学去宣城路要怎么走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8588,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""宣城路"",""street"":""宣城路"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""五里拐小学"",""poi"":""五里拐小学"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""查一下从五里拐小学去宣城路要怎么走。"",""version"":""3.5.0.1190""}
",360,3620,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_378_M004_coder.wav.pcm,1484277426598,1484277429342,1484277429260,1484277429962,MSG_Result,702,本地,0,"查一下从这里到庐阳饭店怎么去。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""庐阳饭店"",""poi"":""庐阳饭店"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""查一下从这里到庐阳饭店怎么去。"",""version"":""3.5.0.1190""}
",340,3240,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_385_M004_coder.wav.pcm,1484277431122,1484277433685,1484277433656,1484277434508,MSG_Result,852,本地,0,"查一下从这里去建设路小学怎么去。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8933,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""建设路小学"",""poi"":""建设路小学"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""查一下从这里去建设路小学怎么去。"",""version"":""3.5.0.1190""}
",360,3360,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_392_F022_coder.wav.pcm,1484277435667,1484277441959,1484277441940,1484277442491,MSG_Result,551,本地,0,"查查充鸿福旅社岛看股路与金寨路交叉路口可以怎么走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""充鸿福旅社岛看股路与金寨路交叉路口"",""poi"":""充鸿福旅社岛"",""street"":""看股路"",""streets"":""金寨路"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""查查充鸿福旅社岛看股路与金寨路交叉路口可以怎么走。"",""version"":""3.5.0.1190""}
",400,6940,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_399_F022_coder.wav.pcm,1484277443655,1484277446604,1484277446557,1484277446908,MSG_Result,351,本地,0,"查查从这里去北京市怎么走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""北京市"",""cityAddr"":""北京"",""ori_loc"":""北京市"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""查查从这里去北京市怎么走。"",""version"":""3.5.0.1190""}
",400,3520,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_406_F022_coder.wav.pcm,1484277448071,1484277450564,1484277450524,1484277451193,MSG_Result,669,本地,0,"桃源路到金寨路高架桥。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""金寨路高架桥"",""street"":""金寨路高架桥"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""桃源路"",""street"":""桃源路"",""type"":""LOC_STREET""}}},""service"":""map"",""text"":""桃源路到金寨路高架桥。"",""version"":""3.5.0.1190""}
",360,2980,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_413_F022_coder.wav.pcm,1484277452351,1484277454430,1484277454373,1484277454924,MSG_Result,551,本地,0,"看一下如何去昆明市。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""昆明市"",""cityAddr"":""昆明"",""ori_loc"":""昆明市"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""看一下如何去昆明市。"",""version"":""3.5.0.1190""}
",360,2660,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_420_F022_coder.wav.pcm,1484277456081,1484277458974,1484277458913,1484277459365,MSG_Result,452,本地,0,"看一下怎么去碧天国际大厦。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""碧天国际大厦"",""poi"":""碧天国际大厦"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""看一下怎么去碧天国际大厦。"",""version"":""3.5.0.1190""}
",380,3520,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/10map_route/10map_route_427_M005_coder.wav.pcm,1484277460531,1484277463052,1484277462994,1484277463649,MSG_Result,655,本地,0,"看一下江苏省苏州市如何走。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""苏州市"",""cityAddr"":""苏州"",""ori_loc"":""江苏省苏州市"",""province"":""江苏省"",""provinceAddr"":""江苏"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""看一下江苏省苏州市如何走。"",""version"":""3.5.0.1190""}
",360,3140,endAudioData
