time	pid	handle	thread	virt(KB)	res(KB)	cpu_percent	free_memory(GB)
1970/01/01_08:51:40	16924		16	390144	245760	102	0
1970/01/01_08:51:41	16924		16	390144	244736	82	0
1970/01/01_08:51:42	16924		16	390144	244736	100	0
1970/01/01_08:51:43	16924		16	390144	245760	100	0
1970/01/01_08:51:44	16924		16	390144	245760	100	0
1970/01/01_08:51:45	16924		16	390144	245760	100	0
1970/01/01_08:51:46	16924		16	390144	244736	102	0
1970/01/01_08:51:47	16924		16	390144	244736	102	0
1970/01/01_08:51:48	16924		16	390144	244736	100	0
1970/01/01_08:51:50	16924		16	390144	244736	102	0
1970/01/01_08:51:51	16924		16	390144	244736	100	0
1970/01/01_08:51:52	16924		16	390144	244736	102	0
1970/01/01_08:51:53	16924		16	390144	244736	100	0
1970/01/01_08:51:54	16924		16	390144	244736	84	0
1970/01/01_08:51:55	16924		16	390144	244736	100	0
1970/01/01_08:51:56	16924		16	390144	244736	100	0
1970/01/01_08:51:57	16924		16	390144	244736	100	0
1970/01/01_08:51:58	16924		16	390144	244736	100	0
1970/01/01_08:51:59	16924		16	390144	244736	84	0
1970/01/01_08:52:00	16924		16	390144	244736	102	0
1970/01/01_08:52:01	16924		16	378880	235520	84	0
1970/01/01_08:52:02	16924		16	390144	244736	100	0
1970/01/01_08:52:03	16924		16	390144	244736	84	0
1970/01/01_08:52:04	16924		16	390144	244736	100	0
1970/01/01_08:52:05	16924		16	390144	244736	84	0
1970/01/01_08:52:06	16924		16	390144	244736	100	0
1970/01/01_08:52:07	16924		16	390144	244736	82	0
1970/01/01_08:52:08	16924		16	390144	244736	100	0
1970/01/01_08:52:09	16924		16	387072	239616	84	0
1970/01/01_08:52:10	16924		16	390144	244736	100	0
1970/01/01_08:52:11	16924		16	378880	237568	82	0
1970/01/01_08:52:12	16924		16	390144	244736	100	0
1970/01/01_08:52:13	16924		16	390144	244736	102	0
1970/01/01_08:52:14	16924		16	390144	244736	100	0
1970/01/01_08:52:15	16924		16	390144	244736	100	0
1970/01/01_08:52:16	16924		16	390144	244736	102	0
1970/01/01_08:52:17	16924		16	390144	244736	100	0
1970/01/01_08:52:18	16924		16	390144	244736	100	0
1970/01/01_08:52:19	16924		16	390144	244736	100	0
1970/01/01_08:52:21	16924		16	390144	244736	102	0
1970/01/01_08:52:22	16924		16	390144	244736	100	0
1970/01/01_08:52:23	16924		16	390144	244736	100	0
1970/01/01_08:52:24	16924		16	390144	244736	100	0
1970/01/01_08:52:25	16924		16	390144	244736	102	0
1970/01/01_08:52:26	16924		16	390144	244736	100	0
1970/01/01_08:52:27	16924		16	390144	244736	84	0
1970/01/01_08:52:28	16924		16	390144	244736	100	0
1970/01/01_08:52:29	16924		16	390144	244736	100	0
1970/01/01_08:52:30	16924		16	390144	244736	102	0
1970/01/01_08:52:31	16924		16	390144	244736	102	0
1970/01/01_08:52:32	16924		16	390144	244736	100	0
1970/01/01_08:52:33	16924		16	390144	244736	100	0
1970/01/01_08:52:34	16924		16	390144	244736	102	0
1970/01/01_08:52:35	16924		16	390144	244736	100	0
1970/01/01_08:52:36	16924		16	390144	244736	102	0
1970/01/01_08:52:37	16924		16	390144	244736	100	0
1970/01/01_08:52:38	16924		16	390144	245760	100	0
1970/01/01_08:52:39	16924		16	390144	244736	84	0
1970/01/01_08:52:40	16924		16	390144	244736	100	0
1970/01/01_08:52:41	16924		16	379904	227328	84	0
1970/01/01_08:52:42	16924		16	390144	244736	100	0
1970/01/01_08:52:43	16924		16	390144	244736	100	0
1970/01/01_08:52:44	16924		16	390144	244736	98	0
1970/01/01_08:52:45	16924		16	390144	244736	100	0
1970/01/01_08:52:46	16924		16	348160	206848	96	0
1970/01/01_08:52:47	16924		16	390144	244736	100	0
1970/01/01_08:52:48	16924		16	390144	245760	100	0
1970/01/01_08:52:49	16924		16	390144	245760	100	0
1970/01/01_08:52:50	16924		16	390144	245760	100	0
1970/01/01_08:52:52	16924		16	390144	244736	100	0
1970/01/01_08:52:53	16924		16	390144	244736	100	0
1970/01/01_08:52:54	16924		16	390144	245760	100	0
1970/01/01_08:52:55	16924		16	390144	245760	100	0
1970/01/01_08:52:56	16924		16	390144	244736	84	0
1970/01/01_08:52:57	16924		16	390144	244736	102	0
1970/01/01_08:52:58	16924		16	390144	245760	100	0
1970/01/01_08:52:59	16924		16	390144	244736	100	0
1970/01/01_08:53:00	16924		16	390144	244736	84	0
1970/01/01_08:53:01	16924		16	390144	244736	100	0
1970/01/01_08:53:02	16924		16	390144	245760	100	0
1970/01/01_08:53:03	16924		16	390144	245760	102	0
1970/01/01_08:53:04	16924		16	390144	245760	100	0
1970/01/01_08:53:05	16924		16	390144	245760	100	0
1970/01/01_08:53:06	16924		16	390144	244736	90	0
1970/01/01_08:53:07	16924		16	390144	244736	100	0
1970/01/01_08:53:08	16924		16	379904	235520	82	0
1970/01/01_08:53:09	16924		16	390144	244736	102	0
1970/01/01_08:53:10	16924		16	348160	205824	90	0
1970/01/01_08:53:11	16924		16	390144	244736	100	0
1970/01/01_08:53:12	16924		16	390144	245760	100	0
1970/01/01_08:53:13	16924		16	390144	244736	102	0
1970/01/01_08:53:14	16924		16	348160	205824	96	0
1970/01/01_08:53:15	16924		16	390144	244736	100	0
1970/01/01_08:53:16	16924		16	348160	205824	88	0
1970/01/01_08:53:17	16924		16	390144	244736	100	0
1970/01/01_08:53:18	16924		16	379904	234496	84	0
1970/01/01_08:53:19	16924		16	390144	244736	100	0
1970/01/01_08:53:20	16924		16	348160	205824	88	0
1970/01/01_08:53:21	16924		16	390144	244736	102	0
1970/01/01_08:53:22	16924		16	390144	244736	88	0
1970/01/01_08:53:24	16924		16	390144	244736	100	0
1970/01/01_08:53:25	16924		16	379904	236544	80	0
1970/01/01_08:53:26	16924		16	390144	244736	100	0
1970/01/01_08:53:27	16924		16	390144	245760	100	0
1970/01/01_08:53:28	16924		16	390144	244736	100	0
1970/01/01_08:53:29	16924		16	390144	244736	102	0
1970/01/01_08:53:30	16924		16	390144	244736	92	0
1970/01/01_08:53:31	16924		16	390144	244736	100	0
1970/01/01_08:53:32	16924		16	390144	244736	84	0
1970/01/01_08:53:33	16924		16	390144	244736	100	0
1970/01/01_08:53:34	16924		16	390144	244736	102	0
1970/01/01_08:53:35	16924		16	390144	245760	100	0
1970/01/01_08:53:36	16924		16	390144	245760	100	0
1970/01/01_08:53:37	16924		16	390144	244736	100	0
1970/01/01_08:53:38	16924		16	390144	244736	100	0
1970/01/01_08:53:39	16924		16	390144	244736	100	0
1970/01/01_08:53:40	16924		16	390144	244736	102	0
1970/01/01_08:53:41	16924		16	348160	205824	86	0
1970/01/01_08:53:42	16924		16	390144	244736	102	0
1970/01/01_08:53:43	16924		16	390144	244736	84	0
1970/01/01_08:53:44	16924		16	390144	244736	100	0
1970/01/01_08:53:45	16924		16	390144	244736	100	0
1970/01/01_08:53:46	16924		16	390144	244736	100	0
1970/01/01_08:53:47	16924		16	390144	244736	100	0
1970/01/01_08:53:48	16924		16	390144	244736	100	0
1970/01/01_08:53:49	16924		16	390144	245760	100	0
1970/01/01_08:53:50	16924		16	390144	245760	100	0
1970/01/01_08:53:51	16924		16	391168	246784	98	0
1970/01/01_08:53:52	16924		16	390144	244736	100	0
1970/01/01_08:53:53	16924		16	390144	244736	100	0
1970/01/01_08:53:54	16924		16	390144	244736	102	0
1970/01/01_08:53:56	16924		16	390144	245760	102	0
1970/01/01_08:53:57	16924		16	390144	244736	100	0
1970/01/01_08:53:58	16924		16	390144	244736	100	0
1970/01/01_08:53:59	16924		16	390144	244736	100	0
1970/01/01_08:54:00	16924		16	390144	244736	102	0
1970/01/01_08:54:01	16924		16	390144	244736	100	0
1970/01/01_08:54:02	16924		16	390144	244736	100	0
1970/01/01_08:54:03	16924		16	390144	244736	100	0
1970/01/01_08:54:04	16924		16	390144	244736	102	0
1970/01/01_08:54:05	16924		16	390144	244736	88	0
1970/01/01_08:54:06	16924		16	390144	244736	100	0
1970/01/01_08:54:07	16924		16	390144	244736	84	0
1970/01/01_08:54:08	16924		16	390144	244736	100	0
1970/01/01_08:54:09	16924		16	390144	244736	100	0
1970/01/01_08:54:10	16924		16	390144	245760	100	0
1970/01/01_08:54:11	16924		16	390144	245760	102	0
1970/01/01_08:54:12	16924		16	390144	244736	92	0
1970/01/01_08:54:13	16924		16	390144	244736	102	0
1970/01/01_08:54:14	16924		16	390144	244736	102	0
1970/01/01_08:54:15	16924		16	390144	245760	100	0
1970/01/01_08:54:16	16924		16	390144	245760	100	0
1970/01/01_08:54:17	16924		16	390144	245760	100	0
1970/01/01_08:54:18	16924		16	390144	244736	88	0
1970/01/01_08:54:19	16924		16	390144	244736	102	0
1970/01/01_08:54:20	16924		16	390144	244736	100	0
1970/01/01_08:54:21	16924		16	390144	245760	100	0
1970/01/01_08:54:22	16924		16	390144	245760	100	0
1970/01/01_08:54:23	16924		16	390144	244736	90	0
1970/01/01_08:54:24	16924		16	390144	244736	102	0
1970/01/01_08:54:25	16924		16	390144	244736	100	0
1970/01/01_08:54:26	16924		16	390144	245760	100	0
1970/01/01_08:54:28	16924		16	390144	245760	100	0
1970/01/01_08:54:29	16924		16	390144	244736	100	0
1970/01/01_08:54:30	16924		16	390144	244736	100	0
1970/01/01_08:54:31	16924		16	390144	244736	102	0
1970/01/01_08:54:32	16924		16	390144	244736	100	0
1970/01/01_08:54:33	16924		16	390144	245760	100	0
1970/01/01_08:54:34	16924		16	390144	245760	100	0
1970/01/01_08:54:35	16924		16	390144	244736	102	0
1970/01/01_08:54:36	16924		16	390144	244736	100	0
1970/01/01_08:54:37	16924		16	390144	244736	100	0
1970/01/01_08:54:38	16924		16	390144	244736	100	0
1970/01/01_08:54:39	16924		16	358400	206848	102	0
1970/01/01_08:54:40	16924		16	390144	244736	100	0
1970/01/01_08:54:41	16924		16	390144	244736	100	0
1970/01/01_08:54:42	16924		16	390144	245760	102	0
1970/01/01_08:54:43	16924		16	390144	244736	86	0
1970/01/01_08:54:44	16924		16	390144	244736	100	0
1970/01/01_08:54:45	16924		16	390144	245760	100	0
1970/01/01_08:54:46	16924		16	390144	245760	100	0
1970/01/01_08:54:47	16924		16	390144	244736	100	0
1970/01/01_08:54:48	16924		16	390144	244736	100	0
1970/01/01_08:54:49	16924		16	390144	245760	100	0
1970/01/01_08:54:50	16924		16	390144	245760	102	0
1970/01/01_08:54:51	16924		16	390144	244736	100	0
1970/01/01_08:54:52	16924		16	390144	244736	100	0
1970/01/01_08:54:53	16924		16	390144	244736	100	0
1970/01/01_08:54:54	16924		16	390144	244736	100	0
1970/01/01_08:54:55	16924		16	390144	244736	88	0
1970/01/01_08:54:57	16924		16	390144	244736	100	0
1970/01/01_08:54:58	16924		16	390144	245760	100	0
1970/01/01_08:54:59	16924		16	390144	244736	88	0
1970/01/01_08:55:00	16924		16	390144	245760	100	0
1970/01/01_08:55:01	16924		16	390144	245760	102	0
1970/01/01_08:55:02	16924		16	390144	244736	100	0
1970/01/01_08:55:03	16924		16	390144	245760	102	0
1970/01/01_08:55:04	16924		16	390144	245760	100	0
1970/01/01_08:55:05	16924		16	390144	244736	100	0
1970/01/01_08:55:06	16924		16	390144	245760	102	0
1970/01/01_08:55:07	16924		16	379904	237568	84	0
1970/01/01_08:55:08	16924		16	390144	244736	102	0
1970/01/01_08:55:09	16924		16	390144	245760	100	0
1970/01/01_08:55:10	16924		16	390144	244736	90	0
1970/01/01_08:55:11	16924		16	390144	245760	100	0
1970/01/01_08:55:12	16924		16	390144	245760	100	0
1970/01/01_08:55:13	16924		16	348160	206848	96	0
1970/01/01_08:55:14	16924		16	390144	244736	102	0
1970/01/01_08:55:15	16924		16	390144	245760	100	0
1970/01/01_08:55:16	16924		16	390144	244736	100	0
1970/01/01_08:55:17	16924		16	390144	245760	100	0
1970/01/01_08:55:18	16924		16	390144	244736	88	0
1970/01/01_08:55:19	16924		16	390144	245760	100	0
1970/01/01_08:55:20	16924		16	390144	245760	100	0
1970/01/01_08:55:21	16924		16	390144	245760	100	0
1970/01/01_08:55:22	16924		16	348160	206848	98	0
1970/01/01_08:55:23	16924		16	390144	244736	100	0
1970/01/01_08:55:24	16924		16	390144	245760	100	0
1970/01/01_08:55:25	16924		16	379904	217088	88	0
1970/01/01_08:55:26	16924		16	390144	244736	100	0
1970/01/01_08:55:28	16924		16	390144	245760	100	0
1970/01/01_08:55:29	16924		16	390144	245760	100	0
1970/01/01_08:55:30	16924		16	390144	244736	100	0
1970/01/01_08:55:31	16924		16	390144	245760	100	0
1970/01/01_08:55:32	16924		16	348160	206848	102	0
1970/01/01_08:55:33	16924		16	390144	244736	102	0
1970/01/01_08:55:34	16924		16	390144	245760	102	0
1970/01/01_08:55:35	16924		16	390144	245760	100	0
1970/01/01_08:55:36	16924		16	390144	244736	102	0
1970/01/01_08:55:37	16924		16	390144	245760	100	0
1970/01/01_08:55:38	16924		16	387072	241664	88	0
1970/01/01_08:55:39	16924		16	390144	244736	100	0
1970/01/01_08:55:40	16924		16	390144	245760	100	0
1970/01/01_08:55:41	16924		16	390144	245760	102	0
1970/01/01_08:55:42	16924		16	390144	244736	100	0
1970/01/01_08:55:43	16924		16	390144	245760	100	0
1970/01/01_08:55:44	16924		16	390144	245760	100	0
1970/01/01_08:55:45	16924		16	390144	244736	100	0
1970/01/01_08:55:46	16924		16	390144	245760	100	0
1970/01/01_08:55:47	16924		16	390144	244736	86	0
1970/01/01_08:55:48	16924		16	390144	245760	100	0
1970/01/01_08:55:49	16924		16	390144	245760	100	0
1970/01/01_08:55:50	16924		16	390144	244736	88	0
1970/01/01_08:55:51	16924		16	390144	245760	102	0
1970/01/01_08:55:52	16924		16	390144	245760	100	0
1970/01/01_08:55:53	16924		16	348160	206848	100	0
1970/01/01_08:55:54	16924		16	390144	244736	100	0
1970/01/01_08:55:55	16924		16	390144	245760	100	0
1970/01/01_08:55:56	16924		16	390144	244736	100	0
1970/01/01_08:55:57	16924		16	379904	226304	82	0
1970/01/01_08:55:58	16924		16	390144	245760	102	0
1970/01/01_08:56:00	16924		16	348160	206848	84	0
1970/01/01_08:56:01	16924		16	390144	244736	100	0
1970/01/01_08:56:02	16924		16	390144	245760	102	0
1970/01/01_08:56:03	16924		16	390144	244736	100	0
1970/01/01_08:56:04	16924		16	390144	244736	84	0
1970/01/01_08:56:05	16924		16	390144	245760	100	0
1970/01/01_08:56:06	16924		16	390144	245760	102	0
1970/01/01_08:56:07	16924		16	390144	244736	100	0
1970/01/01_08:56:08	16924		16	390144	245760	100	0
1970/01/01_08:56:09	16924		16	390144	244736	100	0
1970/01/01_08:56:10	16924		16	390144	245760	102	0
1970/01/01_08:56:11	16924		16	390144	244736	84	0
1970/01/01_08:56:12	16924		16	390144	244736	98	0
1970/01/01_08:56:13	16924		16	390144	245760	100	0
1970/01/01_08:56:14	16924		16	390144	244736	100	0
1970/01/01_08:56:15	16924		16	348160	206848	86	0
1970/01/01_08:56:16	16924		16	390144	244736	102	0
1970/01/01_08:56:17	16924		16	390144	244736	82	0
1970/01/01_08:56:18	16924		16	390144	245760	100	0
1970/01/01_08:56:19	16924		16	379904	226304	84	0
1970/01/01_08:56:20	16924		16	390144	244736	100	0
1970/01/01_08:56:21	16924		16	390144	244736	84	0
1970/01/01_08:56:22	16924		16	390144	245760	100	0
1970/01/01_08:56:23	16924		16	390144	244736	100	0
1970/01/01_08:56:24	16924		16	390144	245760	100	0
1970/01/01_08:56:25	16924		16	390144	244736	100	0
1970/01/01_08:56:26	16924		16	390144	245760	100	0
1970/01/01_08:56:27	16924		16	390144	244736	100	0
1970/01/01_08:56:28	16924		16	390144	245760	100	0
1970/01/01_08:56:30	16924		16	390144	245760	100	0
1970/01/01_08:56:31	16924		16	390144	244736	100	0
1970/01/01_08:56:32	16924		16	390144	245760	100	0
1970/01/01_08:56:33	16924		16	390144	245760	100	0
1970/01/01_08:56:34	16924		16	390144	244736	86	0
1970/01/01_08:56:35	16924		16	390144	245760	100	0
1970/01/01_08:56:36	16924		16	390144	245760	100	0
1970/01/01_08:56:37	16924		16	390144	244736	100	0
1970/01/01_08:56:38	16924		16	390144	245760	100	0
1970/01/01_08:56:39	16924		16	390144	244736	92	0
1970/01/01_08:56:40	16924		16	390144	245760	102	0
1970/01/01_08:56:41	16924		16	390144	244736	84	0
1970/01/01_08:56:42	16924		16	390144	245760	100	0
1970/01/01_08:56:43	16924		16	390144	244736	84	0
1970/01/01_08:56:44	16924		16	390144	245760	100	0
1970/01/01_08:56:45	16924		16	390144	245760	100	0
1970/01/01_08:56:46	16924		16	390144	245760	102	0
1970/01/01_08:56:47	16924		16	348160	206848	100	0
1970/01/01_08:56:48	16924		16	390144	244736	100	0
1970/01/01_08:56:49	16924		16	390144	245760	100	0
1970/01/01_08:56:50	16924		16	390144	244736	100	0
1970/01/01_08:56:51	16924		16	387072	238592	84	0
1970/01/01_08:56:52	16924		16	390144	245760	102	0
1970/01/01_08:56:53	16924		16	390144	245760	100	0
1970/01/01_08:56:54	16924		16	390144	245760	102	0
1970/01/01_08:56:55	16924		16	387072	243712	88	0
1970/01/01_08:56:56	16924		16	390144	244736	100	0
1970/01/01_08:56:57	16924		16	390144	245760	100	0
1970/01/01_08:56:58	16924		16	390144	245760	102	0
1970/01/01_08:56:59	16924		16	390144	244736	90	0
1970/01/01_08:57:01	16924		16	390144	245760	100	0
1970/01/01_08:57:02	16924		16	390144	245760	100	0
1970/01/01_08:57:03	16924		16	390144	244736	86	0
1970/01/01_08:57:04	16924		16	390144	245760	100	0
1970/01/01_08:57:05	16924		16	390144	245760	100	0
1970/01/01_08:57:06	16924		16	390144	244736	100	0
1970/01/01_08:57:07	16924		16	390144	245760	100	0
1970/01/01_08:57:08	16924		16	390144	244736	86	0
1970/01/01_08:57:09	16924		16	390144	245760	102	0
1970/01/01_08:57:10	16924		16	390144	245760	100	0
1970/01/01_08:57:11	16924		16	390144	244736	100	0
1970/01/01_08:57:12	16924		16	390144	245760	102	0
1970/01/01_08:57:13	16924		16	379904	217088	84	0
1970/01/01_08:57:14	16924		16	390144	244736	100	0
1970/01/01_08:57:15	16924		16	390144	245760	100	0
1970/01/01_08:57:16	16924		16	390144	244736	86	0
1970/01/01_08:57:17	16924		16	390144	245760	100	0
1970/01/01_08:57:18	16924		16	390144	245760	100	0
1970/01/01_08:57:19	16924		16	348160	206848	88	0
1970/01/01_08:57:20	16924		16	390144	244736	100	0
1970/01/01_08:57:21	16924		16	390144	245760	100	0
1970/01/01_08:57:22	16924		16	390144	244736	86	0
1970/01/01_08:57:23	16924		16	390144	245760	100	0
1970/01/01_08:57:24	16924		16	390144	245760	102	0
1970/01/01_08:57:25	16924		16	390144	244736	84	0
1970/01/01_08:57:26	16924		16	390144	245760	100	0
1970/01/01_08:57:27	16924		16	390144	245760	102	0
1970/01/01_08:57:28	16924		16	390144	244736	100	0
1970/01/01_08:57:29	16924		16	390144	245760	102	0
1970/01/01_08:57:30	16924		16	390144	245760	100	0
1970/01/01_08:57:32	16924		16	387072	242688	90	0
1970/01/01_08:57:33	16924		16	390144	245760	100	0
1970/01/01_08:57:34	16924		16	390144	245760	102	0
1970/01/01_08:57:35	16924		16	390144	244736	86	0
1970/01/01_08:57:36	16924		16	390144	245760	100	0
1970/01/01_08:57:37	16924		16	390144	245760	100	0
1970/01/01_08:57:38	16924		16	390144	244736	100	0
1970/01/01_08:57:39	16924		16	390144	245760	100	0
1970/01/01_08:57:40	16924		16	390144	244736	92	0
1970/01/01_08:57:41	16924		16	390144	245760	100	0
1970/01/01_08:57:42	16924		16	390144	245760	102	0
1970/01/01_08:57:43	16924		16	390144	244736	94	0
1970/01/01_08:57:44	16924		16	390144	245760	100	0
1970/01/01_08:57:45	16924		16	390144	245760	100	0
1970/01/01_08:57:46	16924		16	390144	244736	100	0
1970/01/01_08:57:47	16924		16	390144	245760	100	0
1970/01/01_08:57:48	16924		16	390144	244736	84	0
1970/01/01_08:57:49	16924		16	390144	245760	102	0
1970/01/01_08:57:50	16924		16	390144	245760	100	0
1970/01/01_08:57:51	16924		16	390144	244736	100	0
1970/01/01_08:57:52	16924		16	390144	245760	100	0
1970/01/01_08:57:53	16924		16	390144	245760	102	0
1970/01/01_08:57:54	16924		16	390144	244736	88	0
1970/01/01_08:57:55	16924		16	390144	245760	100	0
1970/01/01_08:57:56	16924		16	390144	245760	100	0
1970/01/01_08:57:57	16924		16	390144	244736	100	0
1970/01/01_08:57:58	16924		16	390144	245760	100	0
1970/01/01_08:57:59	16924		16	390144	245760	100	0
1970/01/01_08:58:00	16924		16	390144	244736	88	0
1970/01/01_08:58:01	16924		16	390144	245760	100	0
1970/01/01_08:58:03	16924		16	390144	245760	100	0
1970/01/01_08:58:04	16924		16	390144	244736	100	0
1970/01/01_08:58:05	16924		16	390144	245760	100	0
1970/01/01_08:58:06	16924		16	390144	245760	100	0
1970/01/01_08:58:07	16924		16	390144	244736	100	0
1970/01/01_08:58:08	16924		16	390144	245760	100	0
1970/01/01_08:58:09	16924		16	390144	245760	100	0
1970/01/01_08:58:10	16924		16	390144	244736	100	0
1970/01/01_08:58:11	16924		16	390144	245760	100	0
1970/01/01_08:58:12	16924		16	390144	244736	84	0
1970/01/01_08:58:13	16924		16	390144	245760	100	0
1970/01/01_08:58:14	16924		16	390144	245760	100	0
1970/01/01_08:58:15	16924		16	390144	244736	100	0
1970/01/01_08:58:16	16924		16	390144	245760	100	0
1970/01/01_08:58:17	16924		16	390144	245760	100	0
1970/01/01_08:58:18	16924		16	348160	206848	96	0
1970/01/01_08:58:19	16924		16	390144	244736	100	0
1970/01/01_08:58:20	16924		16	390144	245760	100	0
1970/01/01_08:58:21	16924		16	390144	244736	100	0
1970/01/01_08:58:22	16924		16	390144	245760	100	0
1970/01/01_08:58:23	16924		16	390144	245760	102	0
1970/01/01_08:58:24	16924		16	390144	244736	100	0
1970/01/01_08:58:25	16924		16	390144	245760	100	0
1970/01/01_08:58:26	16924		16	390144	244736	86	0
1970/01/01_08:58:27	16924		16	390144	245760	102	0
1970/01/01_08:58:28	16924		16	390144	245760	100	0
