strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-04Tue16-09-47.436000.pcm,1499155787436.0,开始播放
msc_log_2017-07-04Tue16-09-51.179000.pcm,1499155791179.0,播放一个人的寂寞两个人的错
msc_log_2017-07-04Tue16-09-56.367000.pcm,1499155796367.0,一个人的寂寞两个人的错水唱的
msc_log_2017-07-04Tue16-10-03.010000.pcm,1499155803010.0,放其他人唱的这首歌
msc_log_2017-07-04Tue16-10-07.528000.pcm,1499155807528.0,帮我循环播放
msc_log_2017-07-04Tue16-10-11.466000.pcm,1499155811466.0,播放钢琴曲
msc_log_2017-07-04Tue16-10-15.292000.pcm,1499155815292.0,要郎朗的
msc_log_2017-07-04Tue16-10-18.853000.pcm,1499155818853.0,播放下一曲
msc_log_2017-07-04Tue16-10-22.852000.pcm,1499155822852.0,要mv版的
msc_log_2017-07-04Tue16-10-27.103000.pcm,1499155827103.0,播放花千骨里面的插曲
msc_log_2017-07-04Tue16-10-31.689000.pcm,1499155831689.0,声音大一点
msc_log_2017-07-04Tue16-10-35.427000.pcm,1499155835427.0,在放下里面的主题曲
msc_log_2017-07-04Tue16-10-39.867000.pcm,1499155839867.0,好听收藏
msc_log_2017-07-04Tue16-10-43.623000.pcm,1499155843623.0,听一听爱情买卖
msc_log_2017-07-04Tue16-10-47.740000.pcm,1499155847740.0,单曲循环爱情买卖
msc_log_2017-07-04Tue16-10-52.180000.pcm,1499155852180.0,爱情买卖谁唱的呀
msc_log_2017-07-04Tue16-10-56.719000.pcm,1499155856719.0,有他唱的其他歌吗
msc_log_2017-07-04Tue16-11-01.667000.pcm,1499155861667.0,循环播放她的歌
msc_log_2017-07-04Tue16-11-05.898000.pcm,1499155865898.0,放一首情歌
msc_log_2017-07-04Tue16-11-10.027000.pcm,1499155870027.0,我要听张信哲的情歌
msc_log_2017-07-04Tue16-11-14.786000.pcm,1499155874786.0,张信哲的臣民情歌是什么
msc_log_2017-07-04Tue16-11-19.794000.pcm,1499155879794.0,单曲循环他的成名歌曲
msc_log_2017-07-04Tue16-11-24.931000.pcm,1499155884931.0,来一首一生所爱
msc_log_2017-07-04Tue16-11-29.433000.pcm,1499155889433.0,一生所爱谁唱的
msc_log_2017-07-04Tue16-11-33.745000.pcm,1499155893745.0,播放上一曲
msc_log_2017-07-04Tue16-11-37.508000.pcm,1499155897508.0,下载这首歌
msc_log_2017-07-04Tue16-11-41.356000.pcm,1499155901356.0,播放爱情一阵风
msc_log_2017-07-04Tue16-11-45.485000.pcm,1499155905485.0,算了放上一曲
msc_log_2017-07-04Tue16-11-49.513000.pcm,1499155909513.0,帮我单曲循环这首歌
msc_log_2017-07-04Tue16-11-54.202000.pcm,1499155914202.0,暂停暂停
msc_log_2017-07-04Tue16-11-58.067000.pcm,1499155918067.0,播放悠远的天空
msc_log_2017-07-04Tue16-12-02.632000.pcm,1499155922632.0,悠远的天空水上的
msc_log_2017-07-04Tue16-12-07.041000.pcm,1499155927041.0,帮我顺序播放
msc_log_2017-07-04Tue16-12-11.201000.pcm,1499155931201.0,放下一曲
msc_log_2017-07-04Tue16-12-15.160000.pcm,1499155935160.0,不好听换上一曲
msc_log_2017-07-04Tue16-12-19.922000.pcm,1499155939922.0,听一下摇滚音乐
msc_log_2017-07-04Tue16-12-24.739000.pcm,1499155944739.0,摇滚音乐有哪些有名的歌
msc_log_2017-07-04Tue16-12-29.559000.pcm,1499155949559.0,听一下这些摇滚歌曲
msc_log_2017-07-04Tue16-12-34.592000.pcm,1499155954592.0,帮我单曲循环这首
msc_log_2017-07-04Tue16-12-38.976000.pcm,1499155958976.0,播放齐秦的歌可以吗
msc_log_2017-07-04Tue16-12-43.824000.pcm,1499155963824.0,按顺序播放哦
msc_log_2017-07-04Tue16-12-47.780000.pcm,1499155967780.0,下一曲下一曲
msc_log_2017-07-04Tue16-12-51.904000.pcm,1499155971904.0,这首歌不错帮我收藏
msc_log_2017-07-04Tue16-12-56.878000.pcm,1499155976878.0,播放女儿情
msc_log_2017-07-04Tue16-13-00.904000.pcm,1499155980904.0,女儿情是哪个电视剧里的歌曲
msc_log_2017-07-04Tue16-13-06.273000.pcm,1499155986273.0,听听里面的插曲吧
msc_log_2017-07-04Tue16-13-10.566000.pcm,1499155990566.0,加大声音
msc_log_2017-07-04Tue16-13-14.240000.pcm,1499155994240.0,播放小虎队的爱
msc_log_2017-07-04Tue16-13-18.201000.pcm,1499155998201.0,小虎队还有其他歌吗
msc_log_2017-07-04Tue16-13-23.329000.pcm,1499156003329.0,选择播放次数最高的那首
msc_log_2017-07-04Tue16-13-28.059000.pcm,1499156008059.0,循环播放
msc_log_2017-07-04Tue16-13-32.030000.pcm,1499156012030.0,放对你爱不完
msc_log_2017-07-04Tue16-13-36.078000.pcm,1499156016078.0,帮我收藏这首歌
msc_log_2017-07-04Tue16-13-40.546000.pcm,1499156020546.0,对你爱不完谁唱的
msc_log_2017-07-04Tue16-13-44.885000.pcm,1499156024885.0,给我放他的其他歌
msc_log_2017-07-04Tue16-13-49.673000.pcm,1499156029673.0,请放音乐
msc_log_2017-07-04Tue16-13-53.552000.pcm,1499156033552.0,放一点舒缓的音乐
msc_log_2017-07-04Tue16-13-58.003000.pcm,1499156038003.0,轻音乐也可以
msc_log_2017-07-04Tue16-14-01.926000.pcm,1499156041926.0,不要那种带歌词的
msc_log_2017-07-04Tue16-14-06.212000.pcm,1499156046212.0,播放大海
msc_log_2017-07-04Tue16-14-09.746000.pcm,1499156049746.0,大海水唱的
msc_log_2017-07-04Tue16-14-13.842000.pcm,1499156053842.0,帮我随便来几首他的歌
msc_log_2017-07-04Tue16-14-18.666000.pcm,1499156058666.0,不要dj版的
msc_log_2017-07-04Tue16-14-22.899000.pcm,1499156062899.0,来一首上海滩
msc_log_2017-07-04Tue16-14-26.915000.pcm,1499156066915.0,我要粤语版的上海滩
msc_log_2017-07-04Tue16-14-31.790000.pcm,1499156071790.0,帮我单曲循环这首歌
msc_log_2017-07-04Tue16-14-36.424000.pcm,1499156076424.0,会计一分钟
msc_log_2017-07-04Tue16-14-40.675000.pcm,1499156080675.0,我想听大梦想家
msc_log_2017-07-04Tue16-14-45.074000.pcm,1499156085074.0,大梦想家水唱的
msc_log_2017-07-04Tue16-14-49.340000.pcm,1499156089340.0,随机放几首他的其他歌
msc_log_2017-07-04Tue16-14-54.720000.pcm,1499156094720.0,不要dj版的
msc_log_2017-07-04Tue16-14-59.055000.pcm,1499156099055.0,歌曲一壶老酒
msc_log_2017-07-04Tue16-15-03.379000.pcm,1499156103379.0,一壶老酒出自哪个专辑
msc_log_2017-07-04Tue16-15-09.051000.pcm,1499156109051.0,我要听这个专辑的所有歌曲
msc_log_2017-07-04Tue16-15-14.325000.pcm,1499156114325.0,帮我顺序播放这个专辑的歌曲
msc_log_2017-07-04Tue16-15-19.763000.pcm,1499156119763.0,歌曲塞北的雪
msc_log_2017-07-04Tue16-15-24.005000.pcm,1499156124005.0,塞北的雪谁唱的
msc_log_2017-07-04Tue16-15-28.609000.pcm,1499156128609.0,放一下他的其他歌曲
msc_log_2017-07-04Tue16-15-33.283000.pcm,1499156133283.0,不要太动感的
msc_log_2017-07-04Tue16-15-37.480000.pcm,1499156137480.0,我要听十年
msc_log_2017-07-04Tue16-15-41.659000.pcm,1499156141659.0,十年谁唱的
msc_log_2017-07-04Tue16-15-45.939000.pcm,1499156145939.0,随机放几首他的歌
msc_log_2017-07-04Tue16-15-50.667000.pcm,1499156150667.0,退出
msc_log_2017-07-04Tue16-15-54.301000.pcm,1499156154301.0,听陈奕迅唱的歌
msc_log_2017-07-04Tue16-15-59.208000.pcm,1499156159208.0,听听陈奕迅的成名作
msc_log_2017-07-04Tue16-16-03.959000.pcm,1499156163959.0,换下一曲
msc_log_2017-07-04Tue16-16-08.048000.pcm,1499156168048.0,听听00后流行歌曲
msc_log_2017-07-04Tue16-16-12.992000.pcm,1499156172992.0,这首歌谁唱的
msc_log_2017-07-04Tue16-16-17.445000.pcm,1499156177445.0,暂停吧
msc_log_2017-07-04Tue16-16-21.182000.pcm,1499156181182.0,上一曲
msc_log_2017-07-04Tue16-16-25.123000.pcm,1499156185123.0,放首乡村音乐听听
msc_log_2017-07-04Tue16-16-29.789000.pcm,1499156189789.0,换下一首
msc_log_2017-07-04Tue16-16-33.786000.pcm,1499156193786.0,给我单曲循环这首歌吧
msc_log_2017-07-04Tue16-16-39.048000.pcm,1499156199048.0,帮我收藏一下
msc_log_2017-07-04Tue16-16-43.227000.pcm,1499156203227.0,给我放几首民谣吧
msc_log_2017-07-04Tue16-16-48.369000.pcm,1499156208369.0,我想听英国民谣
msc_log_2017-07-04Tue16-16-53.857000.pcm,1499156213857.0,要那种舒缓的歌
msc_log_2017-07-04Tue16-16-58.754000.pcm,1499156218754.0,切换上一曲
msc_log_2017-07-04Tue16-17-12.183000.pcm,1499156232183.0,有没有爵士音乐
msc_log_2017-07-04Tue16-17-16.485000.pcm,1499156236485.0,这个音乐是谁演奏的
msc_log_2017-07-04Tue16-17-21.501000.pcm,1499156241501.0,随机放几首他演奏的歌
msc_log_2017-07-04Tue16-17-26.844000.pcm,1499156246844.0,暂停吧
msc_log_2017-07-04Tue16-17-30.461000.pcm,1499156250461.0,听听爱你一万年
msc_log_2017-07-04Tue16-17-35.438000.pcm,1499156255438.0,爱你一万年出自哪个专辑
msc_log_2017-07-04Tue16-17-41.053000.pcm,1499156261053.0,听听他这个专辑里面的歌曲
msc_log_2017-07-04Tue16-17-46.739000.pcm,1499156266739.0,帮我顺序播放专辑里的歌
msc_log_2017-07-04Tue16-17-51.969000.pcm,1499156271969.0,随便放几首刘德华的歌
msc_log_2017-07-04Tue16-17-57.165000.pcm,1499156277165.0,这首歌有英文版的吗
msc_log_2017-07-04Tue16-18-02.353000.pcm,1499156282353.0,算了还是来首她的忘情水
msc_log_2017-07-04Tue16-18-07.582000.pcm,1499156287582.0,单曲循环忘情水
msc_log_2017-07-04Tue16-18-11.953000.pcm,1499156291953.0,听听宠爱吧
msc_log_2017-07-04Tue16-18-15.801000.pcm,1499156295801.0,宠爱谁唱的
msc_log_2017-07-04Tue16-18-19.751000.pcm,1499156299751.0,听听其他人唱的吧
msc_log_2017-07-04Tue16-18-24.540000.pcm,1499156304540.0,屏幕调亮
msc_log_2017-07-04Tue16-18-28.161000.pcm,1499156308161.0,听听李玉刚的歌曲
msc_log_2017-07-04Tue16-18-32.854000.pcm,1499156312854.0,重播这首歌
msc_log_2017-07-04Tue16-18-36.831000.pcm,1499156316831.0,声音大点
msc_log_2017-07-04Tue16-18-40.680000.pcm,1499156320680.0,随机放首摇滚歌曲
msc_log_2017-07-04Tue16-18-45.604000.pcm,1499156325604.0,我想听郑钧的
msc_log_2017-07-04Tue16-18-49.987000.pcm,1499156329987.0,郑钧的摇滚歌曲有专辑吗
msc_log_2017-07-04Tue16-18-55.524000.pcm,1499156335524.0,听听她专辑里的歌曲吧
msc_log_2017-07-04Tue16-19-00.464000.pcm,1499156340464.0,我想听年轮
msc_log_2017-07-04Tue16-19-04.528000.pcm,1499156344528.0,年轮谁唱的
msc_log_2017-07-04Tue16-19-17.555000.pcm,1499156357555.0,我还想再听一遍
msc_log_2017-07-04Tue16-19-22.193000.pcm,1499156362193.0,帮我播放下一曲吧
msc_log_2017-07-04Tue16-19-26.831000.pcm,1499156366831.0,听tfboys的歌
msc_log_2017-07-04Tue16-19-31.195000.pcm,1499156371195.0,随机放几首他们的成名歌曲
msc_log_2017-07-04Tue16-19-36.638000.pcm,1499156376638.0,帮我重拨这首歌
msc_log_2017-07-04Tue16-19-41.028000.pcm,1499156381028.0,请播放逆流成河
msc_log_2017-07-04Tue16-19-45.673000.pcm,1499156385673.0,金南玲唱的
msc_log_2017-07-04Tue16-19-49.771000.pcm,1499156389771.0,不想听这首歌了换一首歌曲
msc_log_2017-07-04Tue16-20-04.119000.pcm,1499156404119.0,暂停
msc_log_2017-07-04Tue16-20-07.716000.pcm,1499156407716.0,播放寂寞不痛
msc_log_2017-07-04Tue16-20-11.969000.pcm,1499156411969.0,能换一首歌吗
msc_log_2017-07-04Tue16-20-16.366000.pcm,1499156416366.0,快进
msc_log_2017-07-04Tue16-20-19.854000.pcm,1499156419854.0,收藏这首歌
msc_log_2017-07-04Tue16-20-23.923000.pcm,1499156423923.0,歌曲爱你一万年
msc_log_2017-07-04Tue16-20-28.232000.pcm,1499156428232.0,不对我要听英文版的
msc_log_2017-07-04Tue16-20-32.766000.pcm,1499156432766.0,先暂停一下
msc_log_2017-07-04Tue16-20-36.811000.pcm,1499156436811.0,放进我的歌单
msc_log_2017-07-04Tue16-20-41.116000.pcm,1499156441116.0,歌曲祁隆又见山里红
msc_log_2017-07-04Tue16-20-46.193000.pcm,1499156446193.0,换一首其他人唱的又见山里红
msc_log_2017-07-04Tue16-20-51.800000.pcm,1499156451800.0,声音大一点
msc_log_2017-07-04Tue16-20-55.563000.pcm,1499156455563.0,加入播放列表
msc_log_2017-07-04Tue16-20-59.953000.pcm,1499156459953.0,搜索音乐
msc_log_2017-07-04Tue16-21-04.419000.pcm,1499156464419.0,我要听音乐
msc_log_2017-07-04Tue16-21-09.054000.pcm,1499156469054.0,换一首钢琴曲
msc_log_2017-07-04Tue16-21-13.659000.pcm,1499156473659.0,挺好听的下载下来吧
msc_log_2017-07-04Tue16-21-18.514000.pcm,1499156478514.0,播放周杰伦的菊花台
msc_log_2017-07-04Tue16-21-23.835000.pcm,1499156483835.0,收藏剧花台
msc_log_2017-07-04Tue16-21-28.149000.pcm,1499156488149.0,换一首他的其他歌
msc_log_2017-07-04Tue16-21-33.130000.pcm,1499156493130.0,收藏这首歌
msc_log_2017-07-04Tue16-21-37.291000.pcm,1499156497291.0,来一首张信哲的爱如潮水
msc_log_2017-07-04Tue16-21-43.057000.pcm,1499156503057.0,换一首歌曲
msc_log_2017-07-04Tue16-21-47.488000.pcm,1499156507488.0,下一曲吧
msc_log_2017-07-04Tue16-21-51.116000.pcm,1499156511116.0,歌曲先暂停吧
msc_log_2017-07-04Tue16-21-55.327000.pcm,1499156515327.0,杨宗纬的歌曲
msc_log_2017-07-04Tue16-21-59.478000.pcm,1499156519478.0,播放他的娘娘
msc_log_2017-07-04Tue16-22-03.342000.pcm,1499156523342.0,声音大一点
msc_log_2017-07-04Tue16-22-07.050000.pcm,1499156527050.0,暂停暂停
msc_log_2017-07-04Tue16-22-10.765000.pcm,1499156530765.0,播放一首说谎
msc_log_2017-07-04Tue16-22-15.029000.pcm,1499156535029.0,不要林宥嘉唱的
msc_log_2017-07-04Tue16-22-19.414000.pcm,1499156539414.0,下一首歌曲
msc_log_2017-07-04Tue16-22-23.280000.pcm,1499156543280.0,我想听现场版的
msc_log_2017-07-04Tue16-22-27.685000.pcm,1499156547685.0,我要听演员
msc_log_2017-07-04Tue16-22-31.903000.pcm,1499156551903.0,来一首现场版的演员
msc_log_2017-07-04Tue16-22-36.498000.pcm,1499156556498.0,下一首
msc_log_2017-07-04Tue16-22-40.183000.pcm,1499156560183.0,加入播放列表
msc_log_2017-07-04Tue16-22-44.364000.pcm,1499156564364.0,我要听我的滑板鞋
msc_log_2017-07-04Tue16-22-49.007000.pcm,1499156569007.0,声音太小了
msc_log_2017-07-04Tue16-22-53.585000.pcm,1499156573585.0,循环播放我的滑板鞋
msc_log_2017-07-04Tue16-22-58.742000.pcm,1499156578742.0,不听了退出音乐
msc_log_2017-07-04Tue16-23-03.741000.pcm,1499156583741.0,播放一首刘德华的歌
msc_log_2017-07-04Tue16-23-08.569000.pcm,1499156588569.0,换一首换一首
msc_log_2017-07-04Tue16-23-12.558000.pcm,1499156592558.0,这首歌叫什么名字
msc_log_2017-07-04Tue16-23-17.031000.pcm,1499156597031.0,重新播放一遍
msc_log_2017-07-04Tue16-23-21.342000.pcm,1499156601342.0,放一首金达莱花
msc_log_2017-07-04Tue16-23-25.816000.pcm,1499156605816.0,单曲循环金达莱花
msc_log_2017-07-04Tue16-23-30.813000.pcm,1499156610813.0,再听听韩文版的金达莱花
msc_log_2017-07-04Tue16-23-36.297000.pcm,1499156616297.0,放进播放列表
msc_log_2017-07-04Tue16-23-40.270000.pcm,1499156620270.0,我要听最流行的歌
msc_log_2017-07-04Tue16-23-44.949000.pcm,1499156624949.0,这首歌很好听
msc_log_2017-07-04Tue16-23-49.587000.pcm,1499156629587.0,有没有和这首歌类似的
msc_log_2017-07-04Tue16-23-54.464000.pcm,1499156634464.0,把这首歌放入我的歌单
msc_log_2017-07-04Tue16-23-59.586000.pcm,1499156639586.0,我想听高安唱的歌
msc_log_2017-07-04Tue16-24-04.367000.pcm,1499156644367.0,不是这首好像是勿忘你
msc_log_2017-07-04Tue16-24-09.472000.pcm,1499156649472.0,背对背设置为单曲循环
msc_log_2017-07-04Tue16-24-14.587000.pcm,1499156654587.0,声音开到最大
msc_log_2017-07-04Tue16-24-18.532000.pcm,1499156658532.0,来一首刘德华的歌曲
msc_log_2017-07-04Tue16-24-23.047000.pcm,1499156663047.0,要粤语版的
msc_log_2017-07-04Tue16-24-27.238000.pcm,1499156667238.0,取消播放
msc_log_2017-07-04Tue16-24-30.957000.pcm,1499156670957.0,退出音乐
msc_log_2017-07-04Tue16-24-34.633000.pcm,1499156674633.0,放首歌听吧
msc_log_2017-07-04Tue16-24-39.108000.pcm,1499156679108.0,换一首歌曲
msc_log_2017-07-04Tue16-24-43.578000.pcm,1499156683578.0,这首歌是谁唱的
msc_log_2017-07-04Tue16-24-48.010000.pcm,1499156688010.0,再放一遍
msc_log_2017-07-04Tue16-24-51.714000.pcm,1499156691714.0,播放薛之谦的歌曲
msc_log_2017-07-04Tue16-24-56.131000.pcm,1499156696131.0,我要听的是丑八怪
msc_log_2017-07-04Tue16-25-00.814000.pcm,1499156700814.0,出坝关站停播放他演员
msc_log_2017-07-04Tue16-25-06.542000.pcm,1499156706542.0,这首歌很好听
msc_log_2017-07-04Tue16-25-11.379000.pcm,1499156711379.0,郑源歌曲
msc_log_2017-07-04Tue16-25-15.263000.pcm,1499156715263.0,换为擦肩而过
msc_log_2017-07-04Tue16-25-19.708000.pcm,1499156719708.0,单曲播放这首歌曲
msc_log_2017-07-04Tue16-25-24.264000.pcm,1499156724264.0,这首歌出自他的哪个专辑
msc_log_2017-07-04Tue16-25-29.605000.pcm,1499156729605.0,邓丽君甜蜜蜜
msc_log_2017-07-04Tue16-25-33.823000.pcm,1499156733823.0,不听邓丽君的了来首鹿晗唱的甜蜜蜜
msc_log_2017-07-04Tue16-25-40.069000.pcm,1499156740069.0,快进三十秒
msc_log_2017-07-04Tue16-25-43.861000.pcm,1499156743861.0,继续播放
msc_log_2017-07-04Tue16-25-47.527000.pcm,1499156747527.0,郭浩杰的歌
msc_log_2017-07-04Tue16-25-51.777000.pcm,1499156751777.0,我想听他的这样的幸福
msc_log_2017-07-04Tue16-25-56.616000.pcm,1499156756616.0,收这首歌
msc_log_2017-07-04Tue16-26-00.622000.pcm,1499156760622.0,下一首吧
msc_log_2017-07-04Tue16-26-04.447000.pcm,1499156764447.0,来一首我想静静
msc_log_2017-07-04Tue16-26-08.668000.pcm,1499156768668.0,播放张磊的我想静静
msc_log_2017-07-04Tue16-26-13.597000.pcm,1499156773597.0,暂停换一个秋裤大叔唱的我想静静
msc_log_2017-07-04Tue16-26-19.733000.pcm,1499156779733.0,单曲播放这首歌曲
msc_log_2017-07-04Tue16-26-24.293000.pcm,1499156784293.0,添加进入我喜欢的歌单
msc_log_2017-07-04Tue16-26-29.680000.pcm,1499156789680.0,成龙的歌
msc_log_2017-07-04Tue16-26-33.692000.pcm,1499156793692.0,我不想听歌了换一个故事电台吧
msc_log_2017-07-04Tue16-26-39.434000.pcm,1499156799434.0,保存这个电台
msc_log_2017-07-04Tue16-26-43.598000.pcm,1499156803598.0,突然间的自我
msc_log_2017-07-04Tue16-26-48.079000.pcm,1499156808079.0,不要伍佰唱的
msc_log_2017-07-04Tue16-26-52.687000.pcm,1499156812687.0,换一个现场版的
msc_log_2017-07-04Tue16-26-57.293000.pcm,1499156817293.0,这首歌先暂停
msc_log_2017-07-04Tue16-27-01.491000.pcm,1499156821491.0,如果这不是爱情这首歌
msc_log_2017-07-04Tue16-27-06.318000.pcm,1499156826318.0,播放这首歌曲
msc_log_2017-07-04Tue16-27-10.517000.pcm,1499156830517.0,换一首歌
msc_log_2017-07-04Tue16-27-14.580000.pcm,1499156834580.0,再换一首
msc_log_2017-07-04Tue16-27-18.795000.pcm,1499156838795.0,有没有其他人唱过这首歌
msc_log_2017-07-04Tue16-27-23.969000.pcm,1499156843969.0,千千阙歌
msc_log_2017-07-04Tue16-27-29.674000.pcm,1499156849674.0,这是谁唱的
msc_log_2017-07-04Tue16-27-33.871000.pcm,1499156853871.0,这首歌出自哪个专辑啊
msc_log_2017-07-04Tue16-27-39.129000.pcm,1499156859129.0,听听这个专辑的其他歌曲
msc_log_2017-07-04Tue16-27-53.452000.pcm,1499156873452.0,播放一百个放心
msc_log_2017-07-04Tue16-27-57.939000.pcm,1499156877939.0,我想要的是dj版的
msc_log_2017-07-04Tue16-28-02.944000.pcm,1499156882944.0,换一个其他人唱的这首歌
msc_log_2017-07-04Tue16-28-07.882000.pcm,1499156887882.0,收藏到我的歌单
msc_log_2017-07-04Tue16-28-12.481000.pcm,1499156892481.0,播放背叛
msc_log_2017-07-04Tue16-28-16.213000.pcm,1499156896213.0,不要曹格的我要听女生版的
msc_log_2017-07-04Tue16-28-21.961000.pcm,1499156901961.0,声音小一点
msc_log_2017-07-04Tue16-28-25.714000.pcm,1499156905714.0,我要把这首歌分享到朋友圈
msc_log_2017-07-04Tue16-28-31.157000.pcm,1499156911157.0,我要听爱情这杯酒谁喝都得醉
msc_log_2017-07-04Tue16-28-37.108000.pcm,1499156917108.0,播放这首歌的mv可以吗
msc_log_2017-07-04Tue16-28-42.006000.pcm,1499156922006.0,等一下先暂停一下
msc_log_2017-07-04Tue16-28-46.492000.pcm,1499156926492.0,快进到高潮部分
msc_log_2017-07-04Tue16-28-50.999000.pcm,1499156930999.0,关闭音乐
msc_log_2017-07-04Tue16-28-54.920000.pcm,1499156934920.0,播放刘德华的歌曲
msc_log_2017-07-04Tue16-28-59.607000.pcm,1499156939607.0,来一首他的忘情水
msc_log_2017-07-04Tue16-29-03.833000.pcm,1499156943833.0,下一首吧
msc_log_2017-07-04Tue16-29-07.607000.pcm,1499156947607.0,把这首歌加入播放列表
msc_log_2017-07-04Tue16-29-13.094000.pcm,1499156953094.0,我想听曾经的你
msc_log_2017-07-04Tue16-29-17.345000.pcm,1499156957345.0,是许巍的吗
msc_log_2017-07-04Tue16-29-21.630000.pcm,1499156961630.0,播放许巍的其他歌曲
msc_log_2017-07-04Tue16-29-26.353000.pcm,1499156966353.0,换下一曲吧
msc_log_2017-07-04Tue16-29-30.843000.pcm,1499156970843.0,屏幕调暗一点
msc_log_2017-07-04Tue16-29-35.251000.pcm,1499156975251.0,给我点一首成都的歌曲
msc_log_2017-07-04Tue16-29-40.109000.pcm,1499156980109.0,这首歌谁唱的呀
