strAudioPath,pcm_time(UTC ms),sr_result,套件,是否一致,一致率:91.43%,去除套件没有结果的一致率:99.61%
msc_log_2017-07-20Thu20-41-30.715000.pcm.SpeexWb.pcm,1.50E+12,这首歌不好听下一首,这首歌不好听下一首,TRUE,,
msc_log_2017-07-20Thu20-41-34.788000.pcm.SpeexWb.pcm,1.50E+12,播放音乐,播放音乐,TRUE,,
msc_log_2017-07-20Thu20-41-38.093000.pcm.SpeexWb.pcm,1.50E+12,这首歌谁唱的,这首歌谁唱的,TRUE,,
msc_log_2017-07-20Thu20-41-41.576000.pcm.SpeexWb.pcm,1.50E+12,有没有男生版的这首歌,,FALSE,,
msc_log_2017-07-20Thu20-41-55.587000.pcm.SpeexWb.pcm,1.50E+12,播放下一首,播放下一首,TRUE,,
msc_log_2017-07-20Thu20-41-59.055000.pcm.SpeexWb.pcm,1.50E+12,播放李健的风吹麦浪,,FALSE,,
msc_log_2017-07-20Thu20-42-12.908000.pcm.SpeexWb.pcm,1.50E+12,要现场版的,要现场版的,TRUE,,
msc_log_2017-07-20Thu20-42-16.184000.pcm.SpeexWb.pcm,1.50E+12,我想听他的其他歌,我想听他的其他歌,TRUE,,
msc_log_2017-07-20Thu20-42-21.127000.pcm.SpeexWb.pcm,1.50E+12,开始播放,开始播放,TRUE,,
msc_log_2017-07-20Thu20-42-24.068000.pcm.SpeexWb.pcm,1.50E+12,吻别,吻别,TRUE,,
msc_log_2017-07-20Thu20-42-27.075000.pcm.SpeexWb.pcm,1.50E+12,吻别谁唱的,吻别谁唱的,TRUE,,
msc_log_2017-07-20Thu20-42-30.353000.pcm.SpeexWb.pcm,1.50E+12,我要听她的歌,我要听她的歌,TRUE,,
msc_log_2017-07-20Thu20-42-33.720000.pcm.SpeexWb.pcm,1.50E+12,英文版的有没有,英文版的有没有,TRUE,,
msc_log_2017-07-20Thu20-42-37.313000.pcm.SpeexWb.pcm,1.50E+12,给我放歌,给我放歌,TRUE,,
msc_log_2017-07-20Thu20-42-41.115000.pcm.SpeexWb.pcm,1.50E+12,给我放个女歌手的歌曲,给我放个女歌手的歌曲,TRUE,,
msc_log_2017-07-20Thu20-42-45.436000.pcm.SpeexWb.pcm,1.50E+12,切换下一首歌曲,切换下一首歌曲,TRUE,,
msc_log_2017-07-20Thu20-42-49.022000.pcm.SpeexWb.pcm,1.50E+12,听听其他人唱的,今天其他人唱的,FALSE,,
msc_log_2017-07-20Thu20-42-52.501000.pcm.SpeexWb.pcm,1.50E+12,请播放小苹果,请播放小苹果,TRUE,,
msc_log_2017-07-20Thu20-42-56.204000.pcm.SpeexWb.pcm,1.50E+12,小苹果出自哪个专辑,小苹果出自哪个专辑,TRUE,,
msc_log_2017-07-20Thu20-43-00.290000.pcm.SpeexWb.pcm,1.50E+12,我要听这个专辑的歌,我要听这个专辑的歌,TRUE,,
msc_log_2017-07-20Thu20-43-04.062000.pcm.SpeexWb.pcm,1.50E+12,播放歌曲女人花,播放歌曲女人花,TRUE,,
msc_log_2017-07-20Thu20-43-08.556000.pcm.SpeexWb.pcm,1.50E+12,莲花水唱的,莲花水唱的,TRUE,,
msc_log_2017-07-20Thu20-43-11.955000.pcm.SpeexWb.pcm,1.50E+12,我要听她的歌,我要听她的歌,TRUE,,
msc_log_2017-07-20Thu20-43-15.876000.pcm.SpeexWb.pcm,1.50E+12,换他的下一首歌曲,换他的下一首歌曲,TRUE,,
msc_log_2017-07-20Thu20-43-19.742000.pcm.SpeexWb.pcm,1.50E+12,我的好兄弟,我的好兄弟,TRUE,,
msc_log_2017-07-20Thu20-43-22.938000.pcm.SpeexWb.pcm,1.50E+12,我的好兄弟谁唱的,我的好兄弟谁唱的,TRUE,,
msc_log_2017-07-20Thu20-43-26.889000.pcm.SpeexWb.pcm,1.50E+12,我想听女的唱的我的好兄弟,我想听女的唱的我的好兄弟,TRUE,,
msc_log_2017-07-20Thu20-43-31.584000.pcm.SpeexWb.pcm,1.50E+12,有没有dj版的我的好兄弟,有没有dj版的我的好兄弟,TRUE,,
msc_log_2017-07-20Thu20-43-35.744000.pcm.SpeexWb.pcm,1.50E+12,随机放首歌,随机放首歌,TRUE,,
msc_log_2017-07-20Thu20-43-39.412000.pcm.SpeexWb.pcm,1.50E+12,男歌手唱的,男歌手唱的,TRUE,,
msc_log_2017-07-20Thu20-43-43.459000.pcm.SpeexWb.pcm,1.50E+12,不要中文的来个英文歌,不要中文的来个英文歌,TRUE,,
msc_log_2017-07-20Thu20-43-48.169000.pcm.SpeexWb.pcm,1.50E+12,给我来一首单身情歌,给我来一首单身情歌,TRUE,,
msc_log_2017-07-20Thu20-43-52.419000.pcm.SpeexWb.pcm,1.50E+12,播放下一首,播放下一首,TRUE,,
msc_log_2017-07-20Thu20-43-55.607000.pcm.SpeexWb.pcm,1.50E+12,单身情歌出自哪个专辑,单身情歌出自哪个专辑,TRUE,,
msc_log_2017-07-20Thu20-43-59.850000.pcm.SpeexWb.pcm,1.50E+12,我要听这个专辑的歌,我要听这个专辑的歌,TRUE,,
msc_log_2017-07-20Thu20-44-04.591000.pcm.SpeexWb.pcm,1.50E+12,听老人与海,听老人与海,TRUE,,
msc_log_2017-07-20Thu20-44-08.279000.pcm.SpeexWb.pcm,1.50E+12,有英文版的吗,有英文版的吗,TRUE,,
msc_log_2017-07-20Thu20-44-12.873000.pcm.SpeexWb.pcm,1.50E+12,给我听一下吕珊版老人与海,给我听一下吕珊版老人与海,TRUE,,
msc_log_2017-07-20Thu20-44-17.745000.pcm.SpeexWb.pcm,1.50E+12,换下一首吧,换下一首吧,TRUE,,
msc_log_2017-07-20Thu20-44-21.096000.pcm.SpeexWb.pcm,1.50E+12,不想听这个了,不想听这个了,TRUE,,
msc_log_2017-07-20Thu20-44-24.883000.pcm.SpeexWb.pcm,1.50E+12,落花,落花,TRUE,,
msc_log_2017-07-20Thu20-44-28.076000.pcm.SpeexWb.pcm,1.50E+12,听一下林心如的落花,听一下林心如的落花,TRUE,,
msc_log_2017-07-20Thu20-44-32.874000.pcm.SpeexWb.pcm,1.50E+12,我要听美人心计的歌曲,我要听美人心计的歌曲,TRUE,,
msc_log_2017-07-20Thu20-44-37.082000.pcm.SpeexWb.pcm,1.50E+12,美人心计的插曲我都想听,美人心计的插曲我都想听,TRUE,,
msc_log_2017-07-20Thu20-44-41.569000.pcm.SpeexWb.pcm,1.50E+12,放首歌,放首歌,TRUE,,
msc_log_2017-07-20Thu20-44-45.325000.pcm.SpeexWb.pcm,1.50E+12,放我是歌手里面的歌,放我是歌手里面的歌,TRUE,,
msc_log_2017-07-20Thu20-44-50.943000.pcm.SpeexWb.pcm,1.50E+12,放我是歌手第二季的歌,放我是歌手第二季的歌,TRUE,,
msc_log_2017-07-20Thu20-44-55.827000.pcm.SpeexWb.pcm,1.50E+12,我是歌手黄丽玲的歌,我是歌手黄丽玲的歌,TRUE,,
msc_log_2017-07-20Thu20-45-00.576000.pcm.SpeexWb.pcm,1.50E+12,播放心甘情愿,播放心甘情愿,TRUE,,
msc_log_2017-07-20Thu20-45-04.583000.pcm.SpeexWb.pcm,1.50E+12,心甘情愿水唱的,心甘情愿水唱的,TRUE,,
msc_log_2017-07-20Thu20-45-08.248000.pcm.SpeexWb.pcm,1.50E+12,他还有别的专辑吗,他还有别的专辑吗,TRUE,,
msc_log_2017-07-20Thu20-45-12.477000.pcm.SpeexWb.pcm,1.50E+12,听一下专辑里的歌曲吧,听一下专辑里的歌曲吧,TRUE,,
msc_log_2017-07-20Thu20-45-16.668000.pcm.SpeexWb.pcm,1.50E+12,给我来一首单身情歌,给我来一首单身情歌,TRUE,,
msc_log_2017-07-20Thu20-45-21.251000.pcm.SpeexWb.pcm,1.50E+12,女的唱的单身情歌有没有,女的唱的单身情歌有没有,TRUE,,
msc_log_2017-07-20Thu20-45-25.812000.pcm.SpeexWb.pcm,1.50E+12,单身情歌谁唱的,单身情歌谁唱的,TRUE,,
msc_log_2017-07-20Thu20-45-29.739000.pcm.SpeexWb.pcm,1.50E+12,我要听她的其他歌,我要听她的其他歌,TRUE,,
msc_log_2017-07-20Thu20-45-34.044000.pcm.SpeexWb.pcm,1.50E+12,切换上一首歌,切换上一首歌,TRUE,,
msc_log_2017-07-20Thu20-45-37.574000.pcm.SpeexWb.pcm,1.50E+12,放首歌听,放首歌听,TRUE,,
msc_log_2017-07-20Thu20-45-41.289000.pcm.SpeexWb.pcm,1.50E+12,放三生三世里面的歌曲,放三生三世里面的歌曲,TRUE,,
msc_log_2017-07-20Thu20-45-45.317000.pcm.SpeexWb.pcm,1.50E+12,要主题曲,要主题曲,TRUE,,
msc_log_2017-07-20Thu20-45-48.522000.pcm.SpeexWb.pcm,1.50E+12,听音乐邓紫棋单行的轨道,听音乐邓紫棋单行的轨道,TRUE,,
msc_log_2017-07-20Thu20-45-54.338000.pcm.SpeexWb.pcm,1.50E+12,听其他人唱的单行的轨道,听其他人唱的单行的轨道,TRUE,,
msc_log_2017-07-20Thu20-45-59.214000.pcm.SpeexWb.pcm,1.50E+12,听邓紫棋的其他歌,听邓紫棋的其他歌,TRUE,,
msc_log_2017-07-20Thu20-46-03.933000.pcm.SpeexWb.pcm,1.50E+12,退出吧,退出吧,TRUE,,
msc_log_2017-07-20Thu20-46-06.888000.pcm.SpeexWb.pcm,1.50E+12,来两个区,来两个区,TRUE,,
msc_log_2017-07-20Thu20-46-10.180000.pcm.SpeexWb.pcm,1.50E+12,要抒情的,要抒情的,TRUE,,
msc_log_2017-07-20Thu20-46-13.526000.pcm.SpeexWb.pcm,1.50E+12,这水唱的,这水唱的,TRUE,,
msc_log_2017-07-20Thu20-46-17.131000.pcm.SpeexWb.pcm,1.50E+12,下载这首歌,下载这首歌,TRUE,,
msc_log_2017-07-20Thu20-46-20.538000.pcm.SpeexWb.pcm,1.50E+12,我要听歌曲重要的决定,我要听歌曲重要的决定,TRUE,,
msc_log_2017-07-20Thu20-46-24.652000.pcm.SpeexWb.pcm,1.50E+12,重要的决定谁唱的,重要的决定谁唱的,TRUE,,
msc_log_2017-07-20Thu20-46-28.641000.pcm.SpeexWb.pcm,1.50E+12,帮我播放下一曲,帮我播放下一曲,TRUE,,
msc_log_2017-07-20Thu20-46-32.211000.pcm.SpeexWb.pcm,1.50E+12,声音太大了,声音太大了,TRUE,,
msc_log_2017-07-20Thu20-46-36.681000.pcm.SpeexWb.pcm,1.50E+12,给我找一首成都,给我找一首成都,TRUE,,
msc_log_2017-07-20Thu20-46-41.684000.pcm.SpeexWb.pcm,1.50E+12,我要听dj版成都,我要听dj版成都,TRUE,,
msc_log_2017-07-20Thu20-46-46.390000.pcm.SpeexWb.pcm,1.50E+12,有没有女生版的,有没有女生版的,TRUE,,
msc_log_2017-07-20Thu20-46-50.399000.pcm.SpeexWb.pcm,1.50E+12,来一首敢问路在何方,来一首敢问路在何方,TRUE,,
msc_log_2017-07-20Thu20-46-54.812000.pcm.SpeexWb.pcm,1.50E+12,不是路在何方是小幸运,,FALSE,,
msc_log_2017-07-20Thu20-47-09.275000.pcm.SpeexWb.pcm,1.50E+12,快进到高潮部分,快进到高潮部分,TRUE,,
msc_log_2017-07-20Thu20-47-13.102000.pcm.SpeexWb.pcm,1.50E+12,声音调到最大,,FALSE,,
msc_log_2017-07-20Thu20-47-26.752000.pcm.SpeexWb.pcm,1.50E+12,怒放的生命,怒放的生命,TRUE,,
msc_log_2017-07-20Thu20-47-30.203000.pcm.SpeexWb.pcm,1.50E+12,怒放的生命是谁唱的,怒放的生命是谁唱的,TRUE,,
msc_log_2017-07-20Thu20-47-34.454000.pcm.SpeexWb.pcm,1.50E+12,我还想听他的歌,我还想听他的歌,TRUE,,
msc_log_2017-07-20Thu20-47-38.876000.pcm.SpeexWb.pcm,1.50E+12,播放上一曲,播放上一曲,TRUE,,
msc_log_2017-07-20Thu20-47-42.355000.pcm.SpeexWb.pcm,1.50E+12,帮我开启循环播放,帮我开启循环播放,TRUE,,
msc_log_2017-07-20Thu20-47-46.444000.pcm.SpeexWb.pcm,1.50E+12,我想听有何不可,我想听有何不可,TRUE,,
msc_log_2017-07-20Thu20-47-50.271000.pcm.SpeexWb.pcm,1.50E+12,要女歌手唱的,要女歌手唱的,TRUE,,
msc_log_2017-07-20Thu20-47-54.126000.pcm.SpeexWb.pcm,1.50E+12,有何不可源昌是谁,有何不可源昌是谁,TRUE,,
msc_log_2017-07-20Thu20-47-58.191000.pcm.SpeexWb.pcm,1.50E+12,听听源唱的其他歌,听听源唱的其他歌,TRUE,,
msc_log_2017-07-20Thu20-48-02.569000.pcm.SpeexWb.pcm,1.50E+12,放张信哲的歌曲,放张信哲的歌曲,TRUE,,
msc_log_2017-07-20Thu20-48-06.922000.pcm.SpeexWb.pcm,1.50E+12,听张信哲的信仰,听张信哲的信仰,TRUE,,
msc_log_2017-07-20Thu20-48-11.600000.pcm.SpeexWb.pcm,1.50E+12,上一曲,上一曲,TRUE,,
msc_log_2017-07-20Thu20-48-14.811000.pcm.SpeexWb.pcm,1.50E+12,循环播放这首歌,循环播放这首歌,TRUE,,
msc_log_2017-07-20Thu20-48-18.929000.pcm.SpeexWb.pcm,1.50E+12,不听这个了下一曲吧,,FALSE,,
msc_log_2017-07-20Thu20-48-32.654000.pcm.SpeexWb.pcm,1.50E+12,给我放一首劲歌,给我放一首劲歌,TRUE,,
msc_log_2017-07-20Thu20-48-37.174000.pcm.SpeexWb.pcm,1.50E+12,我要听00后靓歌,我要听00后靓歌,TRUE,,
msc_log_2017-07-20Thu20-48-41.503000.pcm.SpeexWb.pcm,1.50E+12,听00后最火的歌手有哪些,听00后最火的歌手有哪些,TRUE,,
msc_log_2017-07-20Thu20-48-47.309000.pcm.SpeexWb.pcm,1.50E+12,00后的流行歌曲,00后的流行歌曲,TRUE,,
msc_log_2017-07-20Thu20-48-51.138000.pcm.SpeexWb.pcm,1.50E+12,请放自由飞翔,请放自由飞翔,TRUE,,
msc_log_2017-07-20Thu20-48-56.278000.pcm.SpeexWb.pcm,1.50E+12,我要听粤语版的,我要听粤语版的,TRUE,,
msc_log_2017-07-20Thu20-48-59.825000.pcm.SpeexWb.pcm,1.50E+12,还有别的粤语歌曲吗,还有别的粤语歌曲吗,TRUE,,
msc_log_2017-07-20Thu20-49-04.120000.pcm.SpeexWb.pcm,1.50E+12,给我放一首流行的粤语歌曲,给我放一首流行的粤语歌曲,TRUE,,
msc_log_2017-07-20Thu20-49-09.564000.pcm.SpeexWb.pcm,1.50E+12,要刘德华的流行粤语歌,要刘德华的流行粤语歌,TRUE,,
msc_log_2017-07-20Thu20-49-14.419000.pcm.SpeexWb.pcm,1.50E+12,请播放英文歌曲,请播放英文歌曲,TRUE,,
msc_log_2017-07-20Thu20-49-18.805000.pcm.SpeexWb.pcm,1.50E+12,我要听英文dj,我要听英文dj,TRUE,,
msc_log_2017-07-20Thu20-49-22.617000.pcm.SpeexWb.pcm,1.50E+12,换上一曲,换上一曲,TRUE,,
msc_log_2017-07-20Thu20-49-26.531000.pcm.SpeexWb.pcm,1.50E+12,帮我单曲循环,帮我单曲循环,TRUE,,
msc_log_2017-07-20Thu20-49-30.302000.pcm.SpeexWb.pcm,1.50E+12,不想听加斯汀比伯的歌了,不想听加斯汀比伯的歌了,TRUE,,
msc_log_2017-07-20Thu20-49-34.834000.pcm.SpeexWb.pcm,1.50E+12,推荐几首歌曲吧,推荐几首歌曲吧,TRUE,,
msc_log_2017-07-20Thu20-49-38.799000.pcm.SpeexWb.pcm,1.50E+12,听最近流行的英文歌曲,听最近流行的英文歌曲,TRUE,,
msc_log_2017-07-20Thu20-49-42.989000.pcm.SpeexWb.pcm,1.50E+12,播放上一曲,播放上一曲,TRUE,,
msc_log_2017-07-20Thu20-49-46.242000.pcm.SpeexWb.pcm,1.50E+12,歌曲被驯服的象,歌曲被驯服的象,TRUE,,
msc_log_2017-07-20Thu20-49-50.060000.pcm.SpeexWb.pcm,1.50E+12,歌曲被驯服的象是谁唱的,歌曲被驯服的象是谁唱的,TRUE,,
msc_log_2017-07-20Thu20-49-54.521000.pcm.SpeexWb.pcm,1.50E+12,我要听她唱的别的歌,我要听她唱的别的歌,TRUE,,
msc_log_2017-07-20Thu20-49-58.498000.pcm.SpeexWb.pcm,1.50E+12,来个单曲循环,,FALSE,,
msc_log_2017-07-20Thu20-50-12.156000.pcm.SpeexWb.pcm,1.50E+12,听几首90后的歌曲,听几首90后的歌曲,TRUE,,
msc_log_2017-07-20Thu20-50-16.684000.pcm.SpeexWb.pcm,1.50E+12,听90后流行歌曲,听90后流行歌曲,TRUE,,
msc_log_2017-07-20Thu20-50-20.769000.pcm.SpeexWb.pcm,1.50E+12,开始播放,开始播放,TRUE,,
msc_log_2017-07-20Thu20-50-24.073000.pcm.SpeexWb.pcm,1.50E+12,播放一个人的寂寞两个人的错,播放一个人的寂寞两个人的错,TRUE,,
msc_log_2017-07-20Thu20-50-28.768000.pcm.SpeexWb.pcm,1.50E+12,一个人的寂寞两个人的错谁唱的,一个人的寂寞两个人的错谁唱的,TRUE,,
msc_log_2017-07-20Thu20-50-33.747000.pcm.SpeexWb.pcm,1.50E+12,放其他人唱的这首歌,放其他人唱的这首歌,TRUE,,
msc_log_2017-07-20Thu20-50-37.943000.pcm.SpeexWb.pcm,1.50E+12,帮我循环播放,帮我循环播放,TRUE,,
msc_log_2017-07-20Thu20-50-41.442000.pcm.SpeexWb.pcm,1.50E+12,播放钢琴曲,播放钢琴曲,TRUE,,
msc_log_2017-07-20Thu20-50-45.133000.pcm.SpeexWb.pcm,1.50E+12,要郎朗的,要郎朗的,TRUE,,
msc_log_2017-07-20Thu20-50-48.400000.pcm.SpeexWb.pcm,1.50E+12,播放下一曲,播放下一曲,TRUE,,
msc_log_2017-07-20Thu20-50-51.540000.pcm.SpeexWb.pcm,1.50E+12,要mv版的,要mv版的,TRUE,,
msc_log_2017-07-20Thu20-50-55.299000.pcm.SpeexWb.pcm,1.50E+12,播放花千骨里面的插曲,播放花千骨里面的插曲,TRUE,,
msc_log_2017-07-20Thu20-50-59.795000.pcm.SpeexWb.pcm,1.50E+12,声音大一点,声音大一点,TRUE,,
msc_log_2017-07-20Thu20-51-03.228000.pcm.SpeexWb.pcm,1.50E+12,在放下里面的主题曲,在放下里面的主题曲,TRUE,,
msc_log_2017-07-20Thu20-51-08.542000.pcm.SpeexWb.pcm,1.50E+12,好听收藏,好听收藏,TRUE,,
msc_log_2017-07-20Thu20-51-11.841000.pcm.SpeexWb.pcm,1.50E+12,听一听爱情买卖,听一听爱情买卖,TRUE,,
msc_log_2017-07-20Thu20-51-15.747000.pcm.SpeexWb.pcm,1.50E+12,单曲循环爱情买卖,单曲循环爱情买卖,TRUE,,
msc_log_2017-07-20Thu20-51-19.844000.pcm.SpeexWb.pcm,1.50E+12,爱情买卖谁唱的呀,爱情买卖谁唱的呀,TRUE,,
msc_log_2017-07-20Thu20-51-23.830000.pcm.SpeexWb.pcm,1.50E+12,有他唱的其他歌吗,有他唱的其他歌吗,TRUE,,
msc_log_2017-07-20Thu20-51-28.942000.pcm.SpeexWb.pcm,1.50E+12,循环播放她的歌,循环播放她的歌,TRUE,,
msc_log_2017-07-20Thu20-51-32.700000.pcm.SpeexWb.pcm,1.50E+12,放一首情歌,放一首情歌,TRUE,,
msc_log_2017-07-20Thu20-51-36.685000.pcm.SpeexWb.pcm,1.50E+12,我要听张信哲的情歌,我要听张信哲的情歌,TRUE,,
msc_log_2017-07-20Thu20-51-41.462000.pcm.SpeexWb.pcm,1.50E+12,张信哲的臣民情歌是什么,张信哲的臣民情歌是什么,TRUE,,
msc_log_2017-07-20Thu20-51-46.223000.pcm.SpeexWb.pcm,1.50E+12,单曲循环他的成名歌曲,单曲循环他的成名歌曲,TRUE,,
msc_log_2017-07-20Thu20-51-50.361000.pcm.SpeexWb.pcm,1.50E+12,来一首一生所爱,来一首一生所爱,TRUE,,
msc_log_2017-07-20Thu20-51-54.956000.pcm.SpeexWb.pcm,1.50E+12,一生所爱谁唱的,一生所爱谁唱的,TRUE,,
msc_log_2017-07-20Thu20-51-58.704000.pcm.SpeexWb.pcm,1.50E+12,播放上一曲,播放上一曲,TRUE,,
msc_log_2017-07-20Thu20-52-01.819000.pcm.SpeexWb.pcm,1.50E+12,下载这首歌,下载这首歌,TRUE,,
msc_log_2017-07-20Thu20-52-05.186000.pcm.SpeexWb.pcm,1.50E+12,播放爱情一阵风,播放爱情一阵风,TRUE,,
msc_log_2017-07-20Thu20-52-08.778000.pcm.SpeexWb.pcm,1.50E+12,算了放上一曲,算了放上一曲,TRUE,,
msc_log_2017-07-20Thu20-52-12.300000.pcm.SpeexWb.pcm,1.50E+12,帮我单曲循环这首歌,帮我单曲循环这首歌,TRUE,,
msc_log_2017-07-20Thu20-52-16.519000.pcm.SpeexWb.pcm,1.50E+12,暂停暂停,暂停暂停,TRUE,,
msc_log_2017-07-20Thu20-52-19.883000.pcm.SpeexWb.pcm,1.50E+12,播放悠远的天空,播放悠远的天空,TRUE,,
msc_log_2017-07-20Thu20-52-23.931000.pcm.SpeexWb.pcm,1.50E+12,悠远的天空水唱的,悠远的天空水唱的,TRUE,,
msc_log_2017-07-20Thu20-52-27.566000.pcm.SpeexWb.pcm,1.50E+12,帮我顺序播放,帮我顺序播放,TRUE,,
msc_log_2017-07-20Thu20-52-31.287000.pcm.SpeexWb.pcm,1.50E+12,放下一曲,放下一曲,TRUE,,
msc_log_2017-07-20Thu20-52-34.576000.pcm.SpeexWb.pcm,1.50E+12,不好听换上一曲,不好听换上一曲,TRUE,,
msc_log_2017-07-20Thu20-52-38.915000.pcm.SpeexWb.pcm,1.50E+12,听一下摇滚音乐,听一下摇滚音乐,TRUE,,
msc_log_2017-07-20Thu20-52-43.222000.pcm.SpeexWb.pcm,1.50E+12,摇滚音乐有哪些有名的歌,摇滚音乐有哪些有名的歌,TRUE,,
msc_log_2017-07-20Thu20-52-47.460000.pcm.SpeexWb.pcm,1.50E+12,听一下这些摇滚歌曲,听一下这些摇滚歌曲,TRUE,,
msc_log_2017-07-20Thu20-52-52.051000.pcm.SpeexWb.pcm,1.50E+12,帮我单曲循环这首,帮我单曲循环这首,TRUE,,
msc_log_2017-07-20Thu20-52-55.897000.pcm.SpeexWb.pcm,1.50E+12,播放齐秦的歌可以吗,播放齐秦的歌可以吗,TRUE,,
msc_log_2017-07-20Thu20-53-00.359000.pcm.SpeexWb.pcm,1.50E+12,按顺序播放哦,按顺序播放哦,TRUE,,
msc_log_2017-07-20Thu20-53-03.738000.pcm.SpeexWb.pcm,1.50E+12,下一曲下一曲,下一曲下一曲,TRUE,,
msc_log_2017-07-20Thu20-53-07.225000.pcm.SpeexWb.pcm,1.50E+12,这首歌不错帮我收藏,这首歌不错帮我收藏,TRUE,,
msc_log_2017-07-20Thu20-53-11.604000.pcm.SpeexWb.pcm,1.50E+12,播放女儿情,播放女儿情,TRUE,,
msc_log_2017-07-20Thu20-53-16.314000.pcm.SpeexWb.pcm,1.50E+12,女儿情是哪个电视剧里的歌曲,女儿情是哪个电视剧里的歌曲,TRUE,,
msc_log_2017-07-20Thu20-53-21.032000.pcm.SpeexWb.pcm,1.50E+12,听听里面的插曲吧,听听里面的插曲吧,TRUE,,
msc_log_2017-07-20Thu20-53-24.590000.pcm.SpeexWb.pcm,1.50E+12,加大声音,加大声音,TRUE,,
msc_log_2017-07-20Thu20-53-27.772000.pcm.SpeexWb.pcm,1.50E+12,播放小虎队的爱,播放小虎队的爱,TRUE,,
msc_log_2017-07-20Thu20-53-31.782000.pcm.SpeexWb.pcm,1.50E+12,小虎队还有其他歌吗,小虎队还有其他歌吗,TRUE,,
msc_log_2017-07-20Thu20-53-36.688000.pcm.SpeexWb.pcm,1.50E+12,选择播放次数最高的那首,选择播放次数最高的那首,TRUE,,
msc_log_2017-07-20Thu20-53-41.077000.pcm.SpeexWb.pcm,1.50E+12,循环播放,循环播放,TRUE,,
msc_log_2017-07-20Thu20-53-44.872000.pcm.SpeexWb.pcm,1.50E+12,放对你爱不完,放对你爱不完,TRUE,,
msc_log_2017-07-20Thu20-53-48.797000.pcm.SpeexWb.pcm,1.50E+12,帮我收藏这首歌,帮我收藏这首歌,TRUE,,
msc_log_2017-07-20Thu20-53-52.790000.pcm.SpeexWb.pcm,1.50E+12,对你爱不完水唱的,对你爱不完水唱的,TRUE,,
msc_log_2017-07-20Thu20-53-56.457000.pcm.SpeexWb.pcm,1.50E+12,给我放她的其他歌,给我放她的其他歌,TRUE,,
msc_log_2017-07-20Thu20-54-01.758000.pcm.SpeexWb.pcm,1.50E+12,请放音乐,请放音乐,TRUE,,
msc_log_2017-07-20Thu20-54-05.570000.pcm.SpeexWb.pcm,1.50E+12,放一点舒缓的音乐,放一点舒缓的音乐,TRUE,,
msc_log_2017-07-20Thu20-54-10.366000.pcm.SpeexWb.pcm,1.50E+12,轻音乐也可以,轻音乐也可以,TRUE,,
msc_log_2017-07-20Thu20-54-13.698000.pcm.SpeexWb.pcm,1.50E+12,不要那种带歌词的,不要那种带歌词的,TRUE,,
msc_log_2017-07-20Thu20-54-17.375000.pcm.SpeexWb.pcm,1.50E+12,播放大海,播放大海,TRUE,,
msc_log_2017-07-20Thu20-54-21.583000.pcm.SpeexWb.pcm,1.50E+12,大海水唱的,大海水唱的,TRUE,,
msc_log_2017-07-20Thu20-54-25.222000.pcm.SpeexWb.pcm,1.50E+12,帮我随便来几首他的歌,帮我随便来几首他的歌,TRUE,,
msc_log_2017-07-20Thu20-54-29.894000.pcm.SpeexWb.pcm,1.50E+12,不要dj版的,不要dj版的,TRUE,,
msc_log_2017-07-20Thu20-54-34.009000.pcm.SpeexWb.pcm,1.50E+12,来一首上海滩,来一首上海滩,TRUE,,
msc_log_2017-07-20Thu20-54-38.179000.pcm.SpeexWb.pcm,1.50E+12,我要粤语版的上海滩,我要粤语版的上海滩,TRUE,,
msc_log_2017-07-20Thu20-54-43.134000.pcm.SpeexWb.pcm,1.50E+12,帮我单曲循环这首歌,帮我单曲循环这首歌,TRUE,,
msc_log_2017-07-20Thu20-54-47.182000.pcm.SpeexWb.pcm,1.50E+12,快进一分钟,快进一分钟,TRUE,,
msc_log_2017-07-20Thu20-54-50.778000.pcm.SpeexWb.pcm,1.50E+12,我想听大梦想家,我想听大梦想家,TRUE,,
msc_log_2017-07-20Thu20-54-54.384000.pcm.SpeexWb.pcm,1.50E+12,大梦想家水唱的,大梦想家水唱的,TRUE,,
msc_log_2017-07-20Thu20-54-59.559000.pcm.SpeexWb.pcm,1.50E+12,随机放几首他的其他歌,随机放几首他的其他歌,TRUE,,
msc_log_2017-07-20Thu20-55-04.658000.pcm.SpeexWb.pcm,1.50E+12,不要dj版的,不要dj版的,TRUE,,
msc_log_2017-07-20Thu20-55-08.943000.pcm.SpeexWb.pcm,1.50E+12,歌曲一壶老酒,歌曲一壶老酒,TRUE,,
msc_log_2017-07-20Thu20-55-12.876000.pcm.SpeexWb.pcm,1.50E+12,一壶老酒出自哪个专辑,一壶老酒出自哪个专辑,TRUE,,
msc_log_2017-07-20Thu20-55-17.651000.pcm.SpeexWb.pcm,1.50E+12,我要听这个专辑的所有歌曲,我要听这个专辑的所有歌曲,TRUE,,
msc_log_2017-07-20Thu20-55-22.541000.pcm.SpeexWb.pcm,1.50E+12,帮我顺序播放这个专辑的歌曲,帮我顺序播放这个专辑的歌曲,TRUE,,
msc_log_2017-07-20Thu20-55-27.315000.pcm.SpeexWb.pcm,1.50E+12,歌曲塞北的雪,歌曲塞北的雪,TRUE,,
msc_log_2017-07-20Thu20-55-31.491000.pcm.SpeexWb.pcm,1.50E+12,塞北的雪谁唱的,塞北的雪谁唱的,TRUE,,
