strAudioPath,text,operation1,operation2,operation equal?(%) 1911/2567=74.44%,service1,service2,service equal?(%) 1962/2567=76.43%,slots1,slots2,slots equal?(%) 1623/2567=63.23%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 1604/2567=62.49%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0032-03.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0032-04.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0033-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""铿锵玫瑰""}}","{""slots"": {""song"": ""铿锵玫瑰""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0033-02.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""军歌""}}","{""slots"": {""song"": ""军歌""}}",False,slots.artist: 军歌,slots.song: 军歌,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0033-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0033-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#artist"": ""上海青年合唱团"", ""song"": ""军歌""}}",False,,slots.song: 军歌,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0034-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""吻别""}}","{""slots"": {""song"": ""吻别""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0034-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0034-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0035-01.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""song"": ""来巡山""}}",False,,slots.song: 来巡山,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0035-02.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0035-03.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""close""}}","{""slots"": {""insType"": ""close""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0035-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""genre"": ""dj""}}",False,,slots.genre: dj,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0036-01.pcm,,PLAY,RANDOM_SEARCH,False,musicX,musicX,True,"{""slots"": {""song"": ""听吧""}}","{""slots"": {}}",False,slots.song: 听吧,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0036-02.pcm,,PLAY,,False,musicX,,False,"{""slots"": {""song"": ""纯音乐""}}",,False,slots.song: 纯音乐,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0036-03.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""慢华尔兹"", ""tags"": ""舞曲""}}","{""slots"": {""genre"": ""舞曲""}}",False,"slots.tags: 舞曲
slots.song: 慢华尔兹",slots.genre: 舞曲,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0036-04.pcm,,QUERY,,False,mapU,,False,"{""slots"": {""endLoc"": {""ori_loc"": ""天鹅湖"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.endLoc.ori_loc: 天鹅湖
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0037-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""泥鳅""}}","{""slots"": {""song"": ""离秋""}}",False,,,"slots.song: 泥鳅, 离秋",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0037-02.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0037-03.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0037-04.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""close""}}","{""slots"": {""insType"": ""close""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0038-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""陈奕迅""}}","{""slots"": {""artist"": ""陈奕迅""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0038-02.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0038-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""artist"": ""赵乃吉""}}",False,,slots.artist: 赵乃吉,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0038-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0039-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0039-02.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0039-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""genre"": ""dj""}}",False,,slots.genre: dj,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0039-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""genre"": ""dj"", ""lang"": ""欧美""}}",False,,"slots.genre: dj
slots.lang: 欧美",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0040-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0040-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""sourceType"": ""电视剧|其他"", ""tags"": ""插曲""}}",False,,"slots.tags: 插曲
slots.sourceType: 电视剧|其他",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0040-03.pcm,,,INSTRUCTION,False,,musicX,False,,"{""slots"": {""insType"": ""collect""}}",False,,slots.insType: collect,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0040-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#artist"": ""董贞""}}",True,,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0040-05.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""close""}}","{""slots"": {""insType"": ""close""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0041-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""band"": ""凤凰传奇""}}","{""slots"": {""band"": ""凤凰传奇""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0041-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""artist"": ""凤凰传奇"", ""song"": ""荷塘月色""}}",False,,"slots.artist: 凤凰传奇
slots.song: 荷塘月色",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0041-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""song"": ""荷塘月色""}}",False,,slots.song: 荷塘月色,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0041-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0042-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""刘德华""}}","{""slots"": {""artist"": ""刘德华""}}",False,slots.song: 刘德华,slots.artist: 刘德华,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0042-02.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""谢谢你的爱""}}","{""slots"": {""song"": ""谢谢你的爱""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0042-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#song"": ""谢谢你的爱"", ""artist"": ""刘德华""}}",False,,slots.artist: 刘德华,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0043-01.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0043-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0043-03.pcm,,PLAY,,False,musicX,,False,"{""slots"": {""song"": ""开始""}}",,False,slots.song: 开始,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0044-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""杜德伟""}}","{""slots"": {""artist"": ""杜德伟""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0044-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""artist"": ""杜德伟""}}",False,,slots.artist: 杜德伟,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0044-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#song"": ""不可吩咐"", ""tags"": ""翻唱""}}",False,,slots.tags: 翻唱,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0044-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""song"": ""情人""}}",False,,slots.song: 情人,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0044-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0045-01.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0045-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""genre"": ""dj""}}",False,,slots.genre: dj,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0045-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""tags"": ""劲爆""}}",False,,slots.tags: 劲爆,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0045-04.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0046-01.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0046-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0046-03.pcm,,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MAX""}}","{""slots"": {""insType"": ""VOLUME_MAX""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0046-04.pcm,,INSTRUCTION,,False,musicX,,False,"{""slots"": {""insType"": ""collect""}}",,False,slots.insType: collect,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0047-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""风雨兼程""}}","{""slots"": {""song"": ""风雨兼程""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0047-02.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""broadcastalbum""}}","{""slots"": {""insType"": ""broadcastalbum"", ""song"": ""风雨兼程""}}",False,,slots.song: 风雨兼程,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0047-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""sourceType"": ""专辑""}}",False,,slots.sourceType: 专辑,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0047-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0048-01.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0048-02.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""broadcastsinger""}}","{""slots"": {""insType"": ""broadcastsinger""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0048-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""gender"": ""男"", ""song"": ""鞋子特大号""}}",False,,"slots.gender: 男
slots.song: 鞋子特大号",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0048-04.pcm,,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""下一首""}}","{""slots"": {""viewCmd"": ""下一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0049-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""风吹麦浪"", ""artist"": ""李健""}}","{""slots"": {""artist"": ""李健"", ""song"": ""风吹麦浪""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0049-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""version"": ""现场版"", ""artist"": ""李健"", ""song"": ""风吹麦浪""}}",False,,"slots.artist: 李健
slots.version: 现场版
slots.song: 风吹麦浪",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0049-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0049-04.pcm,,PLAY,,False,musicX,,False,"{""slots"": {""song"": ""开始""}}",,False,slots.song: 开始,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0050-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0050-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0050-03.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""张学友""}}","{""slots"": {""artist"": ""张学友""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0050-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""lang"": ""欧美""}}",False,,slots.lang: 欧美,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0051-01.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0051-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""gender"": ""女""}}",False,,slots.gender: 女,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0051-03.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0051-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#artist"": ""夏婉安""}}",True,,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0052-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""小苹果""}}","{""slots"": {""song"": ""小苹果""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0052-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0052-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""sourceType"": ""专辑""}}",False,,slots.sourceType: 专辑,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0053-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""女人花""}}","{""slots"": {""song"": ""女人花""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0053-02.pcm,,PLAY,,False,musicX,,False,"{""slots"": {""song"": ""莲花水""}}",,False,slots.song: 莲花水,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0053-03.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""梅艳芳""}}","{""slots"": {""artist"": ""梅艳芳""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0053-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0054-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0054-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0054-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""gender"": ""女"", ""song"": ""我的好兄弟""}}",False,,"slots.gender: 女
slots.song: 我的好兄弟",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0054-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""genre"": ""dj"", ""song"": ""我的好兄弟""}}",False,,"slots.genre: dj
slots.song: 我的好兄弟",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0055-01.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0055-02.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""歌手""}}","{""slots"": {""gender"": ""男""}}",False,slots.song: 歌手,slots.gender: 男,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0055-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""lang"": ""欧美"", ""gender"": ""男"", ""exclude#lang"": ""中文""}}",False,,"slots.gender: 男
slots.lang: 欧美",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0056-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""单身情歌""}}","{""slots"": {""song"": ""单身情歌""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0056-02.pcm,,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""下一首""}}","{""slots"": {""viewCmd"": ""下一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0056-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0056-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""sourceType"": ""专辑""}}",False,,slots.sourceType: 专辑,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0057-01.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""song"": ""老人与海""}}",False,,slots.song: 老人与海,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0057-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""lang"": ""欧美""}}",False,,slots.lang: 欧美,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0057-03.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""老人与海"", ""artist"": ""吕珊""}}","{""slots"": {""artist"": ""吕珊"", ""song"": ""老人与海""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0057-04.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0057-05.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""next""}}","{""slots"": {""insType"": ""next""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0058-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0058-02.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""落花"", ""artist"": ""林心如""}}","{""slots"": {""artist"": ""林心如"", ""song"": ""落花""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0058-03.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""美人心计""}}","{""slots"": {""song"": ""美人心计""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0058-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0059-01.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0059-02.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""source"": ""我是歌手""}}","{""slots"": {""source"": ""我是歌手""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0059-03.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""source"": ""我是歌手"", ""season"": ""第二季""}}","{""slots"": {""season"": ""第二季"", ""source"": ""我是歌手""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0059-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""source"": ""我是歌手"", ""artist"": ""alin""}}",False,,"slots.source: 我是歌手
slots.artist: alin",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0060-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""心甘情愿""}}","{""slots"": {""song"": ""心甘情愿""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0060-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0060-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#song"": ""心甘情愿"", ""artist"": ""雷婷""}}",False,,slots.artist: 雷婷,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0060-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""sourceType"": ""专辑""}}",False,,slots.sourceType: 专辑,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0061-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""单身情歌""}}","{""slots"": {""song"": ""单身情歌""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0061-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""gender"": ""女"", ""song"": ""单身情歌""}}",False,,"slots.gender: 女
slots.song: 单身情歌",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0061-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0061-04.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#song"": ""单身情歌"", ""artist"": ""卓依婷""}}",False,,slots.artist: 卓依婷,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0061-05.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""past""}}","{""slots"": {""insType"": ""past""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0062-01.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0062-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""song"": ""三生三世""}}",False,,slots.song: 三生三世,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0062-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0063-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""单行的轨道"", ""artist"": ""邓紫棋""}}","{""slots"": {""artist"": ""gem邓紫棋"", ""song"": ""单行的轨道""}}",False,,,"slots.artist: 邓紫棋, gem邓紫棋",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0063-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#artist"": ""G.E.M.邓紫棋"", ""song"": ""单行的轨道""}}",False,,slots.song: 单行的轨道,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0063-03.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""exclude#song"": ""单行的轨道"", ""artist"": ""gem邓紫棋""}}",False,,slots.artist: gem邓紫棋,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0063-04.pcm,,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""close""}}","{""slots"": {""insType"": ""close""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0064-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0064-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""tags"": ""深情""}}",False,,slots.tags: 深情,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0064-03.pcm,,INSTRUCTION,,False,musicX,,False,"{""slots"": {""insType"": ""broadcastsinger""}}",,False,slots.insType: broadcastsinger,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0064-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0065-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0065-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0065-03.pcm,,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": null}","{""slots"": {}}",False,slots: null,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0065-04.pcm,,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MINUS""}}","{""slots"": {""insType"": ""VOLUME_MINUS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0066-01.pcm,,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""成都""}}","{""slots"": {""song"": ""成都""}}",True,,,,True
