time	pid	handle	thread	virt(KB)	res(KB)	cpu_percent	free_memory(GB)
1970/01/01_11:09:55	3669		16	377856	231424	100	0
1970/01/01_11:09:56	3669		16	334848	192512	86	0
1970/01/01_11:09:57	3669		16	377856	231424	102	0
1970/01/01_11:09:58	3669		16	366592	217088	84	0
1970/01/01_11:09:59	3669		16	377856	231424	102	0
1970/01/01_11:10:00	3669		16	366592	206848	84	0
1970/01/01_11:10:01	3669		16	377856	231424	100	0
1970/01/01_11:10:02	3669		16	334848	192512	94	0
1970/01/01_11:10:03	3669		16	377856	231424	100	0
1970/01/01_11:10:04	3669		16	377856	231424	86	0
1970/01/01_11:10:05	3669		16	377856	231424	100	0
1970/01/01_11:10:06	3669		16	377856	231424	94	0
1970/01/01_11:10:07	3669		16	377856	231424	100	0
1970/01/01_11:10:08	3669		16	377856	231424	100	0
1970/01/01_11:10:09	3669		16	377856	232448	100	0
1970/01/01_11:10:11	3669		16	377856	231424	100	0
1970/01/01_11:10:12	3669		16	366592	212992	84	0
1970/01/01_11:10:13	3669		16	377856	231424	98	0
1970/01/01_11:10:14	3669		16	366592	223232	86	0
1970/01/01_11:10:15	3669		16	377856	231424	102	0
1970/01/01_11:10:16	3669		16	377856	231424	86	0
1970/01/01_11:10:17	3669		16	377856	231424	100	0
1970/01/01_11:10:18	3669		16	377856	231424	100	0
1970/01/01_11:10:19	3669		16	377856	231424	100	0
1970/01/01_11:10:20	3669		16	377856	231424	100	0
1970/01/01_11:10:21	3669		16	334848	190464	82	0
1970/01/01_11:10:22	3669		16	377856	231424	100	0
1970/01/01_11:10:23	3669		16	377856	231424	84	0
1970/01/01_11:10:24	3669		16	377856	231424	100	0
1970/01/01_11:10:25	3669		16	377856	231424	84	0
1970/01/01_11:10:26	3669		16	377856	231424	100	0
1970/01/01_11:10:27	3669		16	377856	231424	100	0
1970/01/01_11:10:28	3669		16	377856	232448	100	0
1970/01/01_11:10:29	3669		16	377856	231424	100	0
1970/01/01_11:10:30	3669		16	377856	231424	102	0
1970/01/01_11:10:31	3669		16	377856	231424	102	0
1970/01/01_11:10:32	3669		16	366592	223232	86	0
1970/01/01_11:10:33	3669		16	377856	231424	100	0
1970/01/01_11:10:34	3669		16	377856	231424	84	0
1970/01/01_11:10:35	3669		16	377856	231424	100	0
1970/01/01_11:10:36	3669		16	377856	231424	86	0
1970/01/01_11:10:37	3669		16	377856	231424	100	0
1970/01/01_11:10:38	3669		16	377856	231424	100	0
1970/01/01_11:10:39	3669		16	377856	231424	100	0
1970/01/01_11:10:40	3669		16	377856	231424	100	0
1970/01/01_11:10:41	3669		16	377856	231424	102	0
1970/01/01_11:10:43	3669		16	377856	231424	100	0
1970/01/01_11:10:44	3669		16	340992	192512	84	0
1970/01/01_11:10:45	3669		16	377856	231424	100	0
1970/01/01_11:10:46	3669		16	377856	231424	86	0
1970/01/01_11:10:47	3669		16	377856	231424	100	0
1970/01/01_11:10:48	3669		16	377856	231424	84	0
1970/01/01_11:10:49	3669		16	377856	231424	102	0
1970/01/01_11:10:50	3669		16	377856	231424	100	0
1970/01/01_11:10:51	3669		16	334848	192512	94	0
1970/01/01_11:10:52	3669		16	377856	231424	100	0
1970/01/01_11:10:53	3669		16	340992	197632	82	0
1970/01/01_11:10:54	3669		16	377856	231424	100	0
1970/01/01_11:10:55	3669		16	377856	231424	84	0
1970/01/01_11:10:56	3669		16	377856	231424	100	0
1970/01/01_11:10:57	3669		16	377856	231424	100	0
1970/01/01_11:10:58	3669		16	377856	231424	100	0
1970/01/01_11:10:59	3669		16	377856	231424	100	0
1970/01/01_11:11:00	3669		16	371712	223232	100	0
1970/01/01_11:11:01	3669		16	377856	231424	100	0
1970/01/01_11:11:02	3669		16	373760	225280	84	0
1970/01/01_11:11:03	3669		16	377856	231424	100	0
1970/01/01_11:11:04	3669		16	366592	223232	84	0
1970/01/01_11:11:05	3669		16	377856	231424	100	0
1970/01/01_11:11:06	3669		16	377856	231424	84	0
1970/01/01_11:11:07	3669		16	377856	231424	102	0
1970/01/01_11:11:08	3669		16	377856	231424	100	0
1970/01/01_11:11:09	3669		16	377856	231424	100	0
1970/01/01_11:11:10	3669		16	377856	231424	100	0
1970/01/01_11:11:11	3669		16	377856	231424	102	0
1970/01/01_11:11:12	3669		16	377856	232448	100	0
1970/01/01_11:11:14	3669		16	377856	231424	86	0
1970/01/01_11:11:15	3669		16	377856	231424	100	0
1970/01/01_11:11:16	3669		16	377856	232448	100	0
1970/01/01_11:11:17	3669		16	377856	232448	100	0
1970/01/01_11:11:18	3669		16	377856	231424	100	0
1970/01/01_11:11:19	3669		16	377856	231424	100	0
1970/01/01_11:11:20	3669		16	377856	232448	100	0
1970/01/01_11:11:21	3669		16	377856	232448	100	0
1970/01/01_11:11:22	3669		16	377856	231424	102	0
1970/01/01_11:11:23	3669		16	377856	231424	100	0
1970/01/01_11:11:24	3669		16	377856	232448	100	0
1970/01/01_11:11:25	3669		16	376832	230400	86	0
1970/01/01_11:11:26	3669		16	376832	231424	102	0
1970/01/01_11:11:27	3669		16	376832	231424	100	0
1970/01/01_11:11:28	3669		16	376832	232448	100	0
1970/01/01_11:11:29	3669		16	376832	230400	100	0
1970/01/01_11:11:30	3669		16	376832	231424	100	0
1970/01/01_11:11:31	3669		16	376832	231424	100	0
1970/01/01_11:11:32	3669		16	376832	230400	88	0
1970/01/01_11:11:33	3669		16	376832	230400	100	0
1970/01/01_11:11:34	3669		16	376832	231424	100	0
1970/01/01_11:11:35	3669		16	376832	231424	88	0
1970/01/01_11:11:36	3669		16	376832	231424	100	0
1970/01/01_11:11:37	3669		16	376832	231424	100	0
1970/01/01_11:11:38	3669		16	376832	231424	92	0
1970/01/01_11:11:39	3669		16	376832	231424	102	0
1970/01/01_11:11:40	3669		16	376832	232448	100	0
1970/01/01_11:11:41	3669		16	376832	230400	86	0
1970/01/01_11:11:42	3669		16	376832	231424	100	0
1970/01/01_11:11:44	3669		16	376832	231424	100	0
1970/01/01_11:11:45	3669		16	376832	230400	100	0
1970/01/01_11:11:46	3669		16	376832	231424	100	0
1970/01/01_11:11:47	3669		16	334848	192512	88	0
1970/01/01_11:11:48	3669		16	376832	230400	102	0
1970/01/01_11:11:49	3669		16	376832	231424	100	0
1970/01/01_11:11:50	3669		16	376832	230400	100	0
1970/01/01_11:11:51	3669		16	376832	231424	100	0
1970/01/01_11:11:52	3669		16	376832	232448	102	0
1970/01/01_11:11:53	3669		16	376832	230400	100	0
1970/01/01_11:11:54	3669		16	376832	231424	102	0
1970/01/01_11:11:55	3669		16	376832	230400	82	0
1970/01/01_11:11:56	3669		16	376832	231424	100	0
1970/01/01_11:11:57	3669		16	376832	231424	100	0
1970/01/01_11:11:58	3669		16	377856	230400	84	0
1970/01/01_11:11:59	3669		16	377856	230400	100	0
1970/01/01_11:12:00	3669		16	377856	232448	100	0
1970/01/01_11:12:01	3669		16	377856	230400	94	0
1970/01/01_11:12:02	3669		16	377856	231424	100	0
1970/01/01_11:12:03	3669		16	377856	232448	100	0
1970/01/01_11:12:04	3669		16	377856	230400	100	0
1970/01/01_11:12:05	3669		16	377856	231424	100	0
1970/01/01_11:12:06	3669		16	377856	232448	100	0
1970/01/01_11:12:07	3669		16	377856	230400	100	0
1970/01/01_11:12:08	3669		16	377856	231424	100	0
1970/01/01_11:12:09	3669		16	377856	232448	100	0
1970/01/01_11:12:10	3669		16	377856	230400	100	0
1970/01/01_11:12:11	3669		16	377856	231424	100	0
1970/01/01_11:12:12	3669		16	335872	192512	100	0
1970/01/01_11:12:14	3669		16	377856	230400	100	0
1970/01/01_11:12:15	3669		16	377856	231424	100	0
1970/01/01_11:12:16	3669		16	377856	230400	86	0
1970/01/01_11:12:17	3669		16	377856	230400	100	0
1970/01/01_11:12:18	3669		16	377856	231424	100	0
1970/01/01_11:12:19	3669		16	377856	230400	100	0
1970/01/01_11:12:20	3669		16	377856	231424	98	0
1970/01/01_11:12:21	3669		16	377856	232448	100	0
1970/01/01_11:12:22	3669		16	377856	230400	100	0
1970/01/01_11:12:23	3669		16	377856	231424	100	0
1970/01/01_11:12:24	3669		16	377856	232448	100	0
1970/01/01_11:12:25	3669		16	377856	230400	100	0
1970/01/01_11:12:26	3669		16	377856	231424	100	0
1970/01/01_11:12:27	3669		16	335872	192512	96	0
1970/01/01_11:12:28	3669		16	377856	230400	100	0
1970/01/01_11:12:29	3669		16	377856	231424	100	0
1970/01/01_11:12:30	3669		16	366592	217088	84	0
1970/01/01_11:12:31	3669		16	377856	230400	100	0
1970/01/01_11:12:32	3669		16	377856	231424	100	0
1970/01/01_11:12:33	3669		16	335872	191488	86	0
1970/01/01_11:12:34	3669		16	377856	230400	100	0
1970/01/01_11:12:35	3669		16	377856	231424	102	0
1970/01/01_11:12:36	3669		16	377856	230400	86	0
1970/01/01_11:12:37	3669		16	377856	230400	100	0
1970/01/01_11:12:38	3669		16	377856	231424	100	0
1970/01/01_11:12:39	3669		16	377856	230400	86	0
1970/01/01_11:12:40	3669		16	377856	230400	100	0
1970/01/01_11:12:41	3669		16	377856	231424	100	0
1970/01/01_11:12:42	3669		16	377856	230400	96	0
1970/01/01_11:12:43	3669		16	377856	231424	100	0
1970/01/01_11:12:45	3669		16	377856	232448	100	0
1970/01/01_11:12:46	3669		16	377856	230400	100	0
1970/01/01_11:12:47	3669		16	377856	231424	100	0
1970/01/01_11:12:48	3669		16	377856	230400	88	0
1970/01/01_11:12:49	3669		16	377856	231424	100	0
1970/01/01_11:12:50	3669		16	377856	232448	102	0
1970/01/01_11:12:51	3669		16	377856	230400	102	0
1970/01/01_11:12:52	3669		16	377856	231424	100	0
1970/01/01_11:12:53	3669		16	377856	230400	84	0
1970/01/01_11:12:54	3669		16	377856	231424	102	0
1970/01/01_11:12:55	3669		16	377856	231424	100	0
1970/01/01_11:12:56	3669		16	377856	230400	88	0
1970/01/01_11:12:57	3669		16	377856	230400	100	0
1970/01/01_11:12:58	3669		16	377856	231424	100	0
1970/01/01_11:12:59	3669		16	377856	230400	92	0
1970/01/01_11:13:00	3669		16	377856	231424	100	0
1970/01/01_11:13:01	3669		16	377856	232448	100	0
1970/01/01_11:13:02	3669		16	377856	230400	98	0
1970/01/01_11:13:03	3669		16	377856	231424	100	0
1970/01/01_11:13:04	3669		16	377856	232448	100	0
1970/01/01_11:13:05	3669		16	377856	230400	100	0
1970/01/01_11:13:06	3669		16	377856	231424	100	0
1970/01/01_11:13:07	3669		16	377856	232448	100	0
1970/01/01_11:13:08	3669		16	377856	230400	100	0
1970/01/01_11:13:09	3669		16	377856	231424	100	0
1970/01/01_11:13:10	3669		16	377856	232448	98	0
1970/01/01_11:13:11	3669		16	377856	230400	100	0
1970/01/01_11:13:12	3669		16	377856	231424	100	0
1970/01/01_11:13:13	3669		16	366592	223232	86	0
1970/01/01_11:13:14	3669		16	377856	230400	100	0
1970/01/01_11:13:16	3669		16	377856	231424	100	0
1970/01/01_11:13:17	3669		16	377856	230400	96	0
1970/01/01_11:13:18	3669		16	377856	231424	100	0
1970/01/01_11:13:19	3669		16	377856	232448	100	0
1970/01/01_11:13:20	3669		16	377856	230400	100	0
1970/01/01_11:13:21	3669		16	377856	231424	100	0
1970/01/01_11:13:22	3669		16	377856	232448	102	0
1970/01/01_11:13:23	3669		16	377856	230400	100	0
1970/01/01_11:13:24	3669		16	377856	231424	100	0
1970/01/01_11:13:25	3669		16	371712	202752	100	0
1970/01/01_11:13:26	3669		16	377856	230400	100	0
1970/01/01_11:13:27	3669		16	377856	231424	102	0
1970/01/01_11:13:28	3669		16	366592	218112	86	0
1970/01/01_11:13:29	3669		16	377856	230400	100	0
1970/01/01_11:13:30	3669		16	377856	231424	102	0
1970/01/01_11:13:31	3669		16	377856	230400	86	0
1970/01/01_11:13:32	3669		16	377856	231424	102	0
1970/01/01_11:13:33	3669		16	377856	231424	100	0
1970/01/01_11:13:34	3669		16	377856	230400	100	0
1970/01/01_11:13:35	3669		16	377856	231424	100	0
1970/01/01_11:13:36	3669		16	373760	230400	86	0
1970/01/01_11:13:37	3669		16	377856	230400	100	0
1970/01/01_11:13:38	3669		16	377856	231424	100	0
1970/01/01_11:13:39	3669		16	371712	209920	100	0
1970/01/01_11:13:40	3669		16	377856	230400	100	0
1970/01/01_11:13:41	3669		16	377856	231424	100	0
1970/01/01_11:13:42	3669		16	377856	232448	102	0
1970/01/01_11:13:43	3669		16	377856	230400	100	0
1970/01/01_11:13:45	3669		16	377856	231424	100	0
1970/01/01_11:13:46	3669		16	377856	232448	102	0
1970/01/01_11:13:47	3669		16	377856	230400	100	0
1970/01/01_11:13:48	3669		16	377856	231424	100	0
1970/01/01_11:13:49	3669		16	377856	232448	100	0
1970/01/01_11:13:50	3669		16	377856	230400	102	0
1970/01/01_11:13:51	3669		16	377856	231424	100	0
1970/01/01_11:13:52	3669		16	377856	230400	86	0
1970/01/01_11:13:53	3669		16	377856	230400	100	0
1970/01/01_11:13:54	3669		16	377856	231424	100	0
1970/01/01_11:13:55	3669		16	377856	230400	100	0
1970/01/01_11:13:56	3669		16	377856	231424	100	0
1970/01/01_11:13:57	3669		16	377856	232448	100	0
1970/01/01_11:13:58	3669		16	377856	230400	102	0
1970/01/01_11:13:59	3669		16	377856	231424	100	0
1970/01/01_11:14:00	3669		16	377856	232448	100	0
1970/01/01_11:14:01	3669		16	377856	230400	100	0
1970/01/01_11:14:02	3669		16	377856	231424	100	0
1970/01/01_11:14:03	3669		16	377856	232448	100	0
1970/01/01_11:14:04	3669		16	377856	230400	100	0
1970/01/01_11:14:05	3669		16	377856	231424	102	0
1970/01/01_11:14:06	3669		16	377856	232448	100	0
1970/01/01_11:14:07	3669		16	377856	230400	100	0
1970/01/01_11:14:08	3669		16	377856	231424	100	0
1970/01/01_11:14:09	3669		16	377856	232448	100	0
1970/01/01_11:14:10	3669		16	377856	230400	100	0
1970/01/01_11:14:11	3669		16	377856	231424	100	0
1970/01/01_11:14:12	3669		16	377856	232448	100	0
1970/01/01_11:14:13	3669		16	376832	230400	100	0
1970/01/01_11:14:15	3669		16	376832	230400	100	0
1970/01/01_11:14:16	3669		16	376832	231424	100	0
1970/01/01_11:14:17	3669		16	377856	230400	86	0
1970/01/01_11:14:18	3669		16	377856	230400	100	0
1970/01/01_11:14:19	3669		16	377856	231424	100	0
1970/01/01_11:14:20	3669		16	377856	230400	100	0
1970/01/01_11:14:21	3669		16	377856	231424	100	0
1970/01/01_11:14:22	3669		16	377856	232448	102	0
1970/01/01_11:14:23	3669		16	377856	230400	100	0
1970/01/01_11:14:24	3669		16	377856	231424	100	0
1970/01/01_11:14:25	3669		16	377856	232448	100	0
1970/01/01_11:14:26	3669		16	377856	230400	102	0
1970/01/01_11:14:27	3669		16	377856	231424	100	0
1970/01/01_11:14:28	3669		16	377856	230400	84	0
1970/01/01_11:14:29	3669		16	377856	230400	100	0
1970/01/01_11:14:30	3669		16	377856	231424	100	0
1970/01/01_11:14:31	3669		16	377856	230400	100	0
1970/01/01_11:14:32	3669		16	377856	231424	100	0
1970/01/01_11:14:33	3669		16	335872	192512	94	0
1970/01/01_11:14:34	3669		16	377856	230400	100	0
1970/01/01_11:14:35	3669		16	377856	231424	102	0
1970/01/01_11:14:36	3669		16	377856	230400	86	0
1970/01/01_11:14:37	3669		16	377856	230400	100	0
1970/01/01_11:14:38	3669		16	377856	231424	100	0
1970/01/01_11:14:39	3669		16	377856	230400	86	0
1970/01/01_11:14:40	3669		16	377856	230400	100	0
1970/01/01_11:14:41	3669		16	377856	231424	100	0
1970/01/01_11:14:42	3669		16	377856	230400	88	0
1970/01/01_11:14:43	3669		16	377856	230400	101	0
1970/01/01_11:14:45	3669		16	377856	231424	100	0
1970/01/01_11:14:46	3669		16	334848	191488	96	0
1970/01/01_11:14:47	3669		16	376832	230400	100	0
1970/01/01_11:14:48	3669		16	376832	231424	100	0
1970/01/01_11:14:49	3669		16	377856	230400	84	0
1970/01/01_11:14:50	3669		16	377856	230400	100	0
1970/01/01_11:14:51	3669		16	377856	231424	100	0
1970/01/01_11:14:52	3669		16	377856	230400	86	0
1970/01/01_11:14:53	3669		16	377856	230400	102	0
1970/01/01_11:14:54	3669		16	377856	231424	100	0
1970/01/01_11:14:55	3669		16	377856	230400	100	0
1970/01/01_11:14:56	3669		16	377856	231424	102	0
1970/01/01_11:14:57	3669		16	366592	220160	86	0
1970/01/01_11:14:58	3669		16	377856	230400	100	0
1970/01/01_11:14:59	3669		16	377856	231424	102	0
1970/01/01_11:15:00	3669		16	377856	230400	84	0
1970/01/01_11:15:01	3669		16	377856	230400	100	0
1970/01/01_11:15:02	3669		16	377856	231424	100	0
1970/01/01_11:15:03	3669		16	377856	230400	100	0
1970/01/01_11:15:04	3669		16	377856	231424	100	0
1970/01/01_11:15:05	3669		16	366592	204800	86	0
1970/01/01_11:15:06	3669		16	377856	230400	100	0
1970/01/01_11:15:07	3669		16	377856	231424	100	0
1970/01/01_11:15:08	3669		16	377856	230400	88	0
1970/01/01_11:15:09	3669		16	377856	230400	102	0
1970/01/01_11:15:10	3669		16	377856	231424	100	0
1970/01/01_11:15:11	3669		16	377856	230400	100	0
1970/01/01_11:15:12	3669		16	377856	231424	100	0
1970/01/01_11:15:14	3669		16	377856	232448	100	0
1970/01/01_11:15:15	3669		16	377856	230400	100	0
1970/01/01_11:15:16	3669		16	377856	231424	102	0
1970/01/01_11:15:17	3669		16	377856	230400	84	0
1970/01/01_11:15:18	3669		16	377856	230400	100	0
1970/01/01_11:15:19	3669		16	377856	231424	100	0
1970/01/01_11:15:20	3669		16	377856	230400	84	0
1970/01/01_11:15:21	3669		16	377856	230400	100	0
1970/01/01_11:15:22	3669		16	377856	231424	100	0
1970/01/01_11:15:23	3669		16	377856	230400	92	0
1970/01/01_11:15:24	3669		16	377856	230400	100	0
1970/01/01_11:15:25	3669		16	377856	230400	84	0
1970/01/01_11:15:26	3669		16	377856	230400	102	0
1970/01/01_11:15:27	3669		16	377856	231424	100	0
1970/01/01_11:15:28	3669		16	377856	230400	100	0
1970/01/01_11:15:29	3669		16	377856	231424	100	0
1970/01/01_11:15:30	3669		16	377856	231424	100	0
1970/01/01_11:15:31	3669		16	377856	230400	102	0
1970/01/01_11:15:32	3669		16	377856	230400	100	0
1970/01/01_11:15:33	3669		16	377856	232448	100	0
1970/01/01_11:15:34	3669		16	377856	230400	100	0
1970/01/01_11:15:35	3669		16	377856	231424	102	0
1970/01/01_11:15:36	3669		16	366592	216064	86	0
1970/01/01_11:15:37	3669		16	377856	230400	100	0
1970/01/01_11:15:38	3669		16	377856	231424	102	0
1970/01/01_11:15:39	3669		16	377856	230400	86	0
1970/01/01_11:15:40	3669		16	377856	230400	100	0
1970/01/01_11:15:41	3669		16	377856	231424	100	0
1970/01/01_11:15:42	3669		16	377856	230400	100	0
1970/01/01_11:15:44	3669		16	377856	231424	100	0
1970/01/01_11:15:45	3669		16	340992	192512	86	0
1970/01/01_11:15:46	3669		16	377856	230400	102	0
1970/01/01_11:15:47	3669		16	377856	231424	100	0
1970/01/01_11:15:48	3669		16	377856	230400	100	0
1970/01/01_11:15:49	3669		16	377856	230400	100	0
1970/01/01_11:15:50	3669		16	377856	231424	100	0
1970/01/01_11:15:51	3669		16	377856	230400	100	0
1970/01/01_11:15:52	3669		16	377856	231424	100	0
1970/01/01_11:15:53	3669		16	335872	192512	88	0
1970/01/01_11:15:54	3669		16	377856	230400	100	0
1970/01/01_11:15:55	3669		16	377856	231424	100	0
1970/01/01_11:15:56	3669		16	377856	230400	86	0
1970/01/01_11:15:57	3669		16	377856	230400	102	0
1970/01/01_11:15:58	3669		16	377856	231424	102	0
1970/01/01_11:15:59	3669		16	377856	230400	84	0
1970/01/01_11:16:00	3669		16	377856	230400	100	0
1970/01/01_11:16:01	3669		16	377856	231424	100	0
1970/01/01_11:16:02	3669		16	377856	230400	94	0
1970/01/01_11:16:03	3669		16	377856	230400	100	0
1970/01/01_11:16:04	3669		16	377856	231424	100	0
1970/01/01_11:16:05	3669		16	376832	230400	100	0
1970/01/01_11:16:06	3669		16	376832	230400	102	0
1970/01/01_11:16:07	3669		16	377856	230400	86	0
1970/01/01_11:16:08	3669		16	377856	230400	100	0
1970/01/01_11:16:09	3669		16	377856	231424	100	0
1970/01/01_11:16:10	3669		16	377856	230400	86	0
1970/01/01_11:16:11	3669		16	377856	230400	100	0
1970/01/01_11:16:13	3669		16	377856	231424	100	0
1970/01/01_11:16:14	3669		16	376832	230400	98	0
1970/01/01_11:16:15	3669		16	376832	230400	100	0
1970/01/01_11:16:16	3669		16	376832	231424	100	0
1970/01/01_11:16:17	3669		16	376832	230400	100	0
1970/01/01_11:16:18	3669		16	376832	230400	100	0
1970/01/01_11:16:19	3669		16	335872	192512	98	0
1970/01/01_11:16:20	3669		16	376832	230400	100	0
1970/01/01_11:16:21	3669		16	376832	230400	102	0
1970/01/01_11:16:22	3669		16	335872	192512	100	0
1970/01/01_11:16:23	3669		16	377856	230400	100	0
1970/01/01_11:16:24	3669		16	377856	231424	100	0
1970/01/01_11:16:25	3669		16	377856	230400	84	0
1970/01/01_11:16:26	3669		16	377856	230400	102	0
1970/01/01_11:16:27	3669		16	377856	231424	100	0
1970/01/01_11:16:28	3669		16	377856	230400	84	0
1970/01/01_11:16:29	3669		16	377856	230400	102	0
1970/01/01_11:16:30	3669		16	377856	230400	84	0
1970/01/01_11:16:31	3669		16	377856	230400	100	0
1970/01/01_11:16:32	3669		16	377856	231424	100	0
1970/01/01_11:16:33	3669		16	377856	230400	84	0
1970/01/01_11:16:34	3669		16	377856	230400	102	0
1970/01/01_11:16:35	3669		16	377856	231424	100	0
1970/01/01_11:16:36	3669		16	377856	230400	92	0
1970/01/01_11:16:37	3669		16	377856	230400	100	0
1970/01/01_11:16:38	3669		16	377856	231424	100	0
1970/01/01_11:16:39	3669		16	377856	230400	100	0
1970/01/01_11:16:40	3669		16	377856	231424	100	0
1970/01/01_11:16:42	3669		16	366592	223232	86	0
1970/01/01_11:16:43	3669		16	377856	230400	100	0
1970/01/01_11:16:44	3669		16	377856	231424	100	0
1970/01/01_11:16:45	3669		16	377856	230400	102	0
1970/01/01_11:16:46	3669		16	377856	230400	102	0
1970/01/01_11:16:47	3669		16	377856	232448	100	0
1970/01/01_11:16:48	3669		16	377856	230400	100	0
1970/01/01_11:16:49	3669		16	377856	231424	100	0
1970/01/01_11:16:50	3669		16	377856	230400	86	0
1970/01/01_11:16:51	3669		16	377856	230400	100	0
1970/01/01_11:16:52	3669		16	377856	231424	100	0
1970/01/01_11:16:53	3669		16	377856	230400	102	0
1970/01/01_11:16:54	3669		16	377856	231424	102	0
1970/01/01_11:16:55	3669		16	335872	190464	86	0
1970/01/01_11:16:56	3669		16	377856	230400	102	0
1970/01/01_11:16:57	3669		16	377856	231424	100	0
1970/01/01_11:16:58	3669		16	377856	230400	86	0
1970/01/01_11:16:59	3669		16	377856	230400	100	0
1970/01/01_11:17:00	3669		16	377856	231424	102	0
1970/01/01_11:17:01	3669		16	377856	230400	86	0
1970/01/01_11:17:02	3669		16	377856	230400	100	0
1970/01/01_11:17:03	3669		16	377856	231424	100	0
1970/01/01_11:17:04	3669		16	377856	230400	86	0
1970/01/01_11:17:05	3669		16	377856	230400	100	0
1970/01/01_11:17:06	3669		16	377856	231424	100	0
1970/01/01_11:17:07	3669		16	366592	218112	86	0
1970/01/01_11:17:08	3669		16	376832	230400	100	0
1970/01/01_11:17:10	3669		16	376832	231424	100	0
1970/01/01_11:17:11	3669		16	377856	230400	100	0
1970/01/01_11:17:12	3669		16	377856	231424	100	0
1970/01/01_11:17:13	3669		16	377856	231424	100	0
1970/01/01_11:17:14	3669		16	377856	230400	100	0
1970/01/01_11:17:15	3669		16	377856	231424	100	0
1970/01/01_11:17:16	3669		16	377856	232448	102	0
1970/01/01_11:17:17	3669		16	377856	230400	100	0
1970/01/01_11:17:18	3669		16	377856	231424	100	0
1970/01/01_11:17:19	3669		16	377856	230400	86	0
1970/01/01_11:17:20	3669		16	377856	230400	100	0
1970/01/01_11:17:21	3669		16	377856	231424	100	0
1970/01/01_11:17:22	3669		16	377856	230400	102	0
1970/01/01_11:17:23	3669		16	377856	231424	100	0
1970/01/01_11:17:24	3669		16	335872	192512	100	0
1970/01/01_11:17:25	3669		16	377856	230400	100	0
1970/01/01_11:17:26	3669		16	377856	231424	100	0
1970/01/01_11:17:27	3669		16	377856	230400	84	0
1970/01/01_11:17:28	3669		16	377856	230400	100	0
1970/01/01_11:17:29	3669		16	377856	231424	100	0
1970/01/01_11:17:30	3669		16	377856	230400	102	0
1970/01/01_11:17:31	3669		16	377856	231424	100	0
1970/01/01_11:17:32	3669		16	366592	205824	84	0
1970/01/01_11:17:34	3669		16	377856	230400	102	0
1970/01/01_11:17:35	3669		16	377856	231424	100	0
1970/01/01_11:17:36	3669		16	367616	224256	86	0
1970/01/01_11:17:37	3669		16	377856	230400	100	0
1970/01/01_11:17:38	3669		16	377856	231424	100	0
1970/01/01_11:17:39	3669		16	377856	230400	100	0
1970/01/01_11:17:40	3669		16	377856	231424	100	0
1970/01/01_11:17:41	3669		16	377856	231424	102	0
1970/01/01_11:17:42	3669		16	377856	230400	100	0
1970/01/01_11:17:43	3669		16	377856	230400	100	0
1970/01/01_11:17:44	3669		16	377856	231424	100	0
1970/01/01_11:17:45	3669		16	377856	230400	100	0
1970/01/01_11:17:46	3669		16	377856	231424	100	0
1970/01/01_11:17:47	3669		16	377856	230400	102	0
1970/01/01_11:17:48	3669		16	377856	231424	100	0
1970/01/01_11:17:49	3669		16	335872	192512	92	0
1970/01/01_11:17:50	3669		16	377856	230400	100	0
1970/01/01_11:17:51	3669		16	377856	231424	102	0
1970/01/01_11:17:52	3669		16	335872	192512	96	0
1970/01/01_11:17:53	3669		16	377856	230400	100	0
1970/01/01_11:17:54	3669		16	377856	231424	100	0
1970/01/01_11:17:55	3669		16	377856	230400	86	0
1970/01/01_11:17:56	3669		16	377856	230400	102	0
1970/01/01_11:17:57	3669		16	377856	231424	100	0
1970/01/01_11:17:58	3669		16	377856	230400	100	0
1970/01/01_11:17:59	3669		16	377856	230400	100	0
1970/01/01_11:18:00	3669		16	377856	231424	100	0
1970/01/01_11:18:02	3669		16	377856	230400	100	0
1970/01/01_11:18:03	3669		16	377856	231424	100	0
1970/01/01_11:18:04	3669		16	335872	192512	98	0
1970/01/01_11:18:05	3669		16	377856	230400	100	0
1970/01/01_11:18:06	3669		16	377856	231424	100	0
1970/01/01_11:18:07	3669		16	377856	230400	86	0
1970/01/01_11:18:08	3669		16	377856	230400	102	0
1970/01/01_11:18:09	3669		16	377856	232448	100	0
1970/01/01_11:18:10	3669		16	377856	230400	102	0
1970/01/01_11:18:11	3669		16	377856	231424	100	0
1970/01/01_11:18:12	3669		16	366592	214016	86	0
1970/01/01_11:18:13	3669		16	377856	230400	100	0
1970/01/01_11:18:14	3669		16	377856	231424	100	0
1970/01/01_11:18:15	3669		16	377856	230400	84	0
1970/01/01_11:18:16	3669		16	377856	230400	100	0
1970/01/01_11:18:17	3669		16	377856	231424	100	0
1970/01/01_11:18:18	3669		16	377856	230400	100	0
1970/01/01_11:18:19	3669		16	377856	231424	100	0
1970/01/01_11:18:20	3669		16	377856	231424	102	0
1970/01/01_11:18:21	3669		16	377856	230400	102	0
1970/01/01_11:18:22	3669		16	377856	231424	100	0
1970/01/01_11:18:23	3669		16	377856	231424	100	0
1970/01/01_11:18:24	3669		16	377856	230400	100	0
1970/01/01_11:18:25	3669		16	377856	231424	100	0
1970/01/01_11:18:26	3669		16	376832	230400	84	0
1970/01/01_11:18:27	3669		16	376832	230400	100	0
1970/01/01_11:18:28	3669		16	376832	231424	100	0
1970/01/01_11:18:29	3669		16	377856	230400	100	0
