pcm,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000060_code.pcm,38281218,2534,38281961,2541,38283752,38283890,MSG_Result,138,1,0,i want to play album all over again c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""all over again""}},""service"":""music"",""text"":""i want to play album all over again c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000061_code.pcm,38283897,2746,38284640,2753,38286643,38286844,MSG_Result,201,1,0,i want to play album all the moon star burns c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.44,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""play album all the moon star burns"",""poi"":""play album all the moon star burns"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want to play album all the moon star burns c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000062_code.pcm,38286848,2318,38287591,2332,38289166,38289413,MSG_Result,247,1,0,i want to play album back on top c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""back on top""}},""service"":""music"",""text"":""i want to play album back on top c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000063_code.pcm,38289422,2696,38290166,2709,38292118,38292287,MSG_Result,169,1,0,i want to play album beautiful offerings c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""beautiful offerings""}},""service"":""music"",""text"":""i want to play album beautiful offerings c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000064_code.pcm,38292293,2428,38293036,2440,38294721,38294936,MSG_Result,215,1,0,i want to play album burning bridges c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""burning bridges""}},""service"":""music"",""text"":""i want to play album burning bridges c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000065_code.pcm,38294946,2202,38295690,2209,38297148,38297365,MSG_Result,217,1,0,i want to play album bottom feeder c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""bottom feeder""}},""service"":""music"",""text"":""i want to play album bottom feeder c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000066_code.pcm,38297373,2028,38298117,2037,38299401,38299606,MSG_Result,205,1,0,i want to play album emotion c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""emotion""}},""service"":""music"",""text"":""i want to play album emotion c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000067_code.pcm,38299616,2499,38300365,2506,38302115,38302264,MSG_Result,149,1,0,i want to play album had for the stars c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""play album had for the stars"",""poi"":""play album had for the stars"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want to play album had for the stars c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000068_code.pcm,38302269,1891,38303013,1901,38304160,38304344,MSG_Result,184,1,0,i want to play album i am c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""i am""}},""service"":""music"",""text"":""i want to play album i am c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000069_code.pcm,38304355,2790,38305129,2805,38307145,38307347,MSG_Result,202,1,0,i want to play album i cry when i laugh c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""i cry when i laugh""}},""service"":""music"",""text"":""i want to play album i cry when i laugh c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000070_code.pcm,38307350,2344,38308093,2353,38309694,38309888,MSG_Result,194,1,0,i want to play album last dance c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""last dance""}},""service"":""music"",""text"":""i want to play album last dance c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000071_code.pcm,38310156,2402,38310899,2418,38312558,38312818,MSG_Result,260,1,0,i want to play album like of the dark c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""play album like of the dark"",""poi"":""play album like of the dark"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want to play album like of the dark c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000072_code.pcm,38312831,2437,38313575,2444,38315268,38315525,MSG_Result,257,1,0,i want to play album mobile park a stronger c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""play album mobile park a stronger"",""poi"":""play album mobile park a stronger"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want to play album mobile park a stronger c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000073_code.pcm,38315532,2658,38316275,2665,38318190,38318350,MSG_Result,160,1,0,i want to play album panic stations c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""panic stations""}},""service"":""music"",""text"":""i want to play album panic stations c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000074_code.pcm,38318357,2366,38319100,2373,38320723,38320918,MSG_Result,195,1,0,i want to play album paper gods c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""paper gods""}},""service"":""music"",""text"":""i want to play album paper gods c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000075_code.pcm,38320928,2433,38321671,2441,38323362,38323557,MSG_Result,195,1,0,i want to play album right here right now c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""right here right now""}},""service"":""music"",""text"":""i want to play album right here right now c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000076_code.pcm,38323566,2360,38324310,2368,38325926,38326131,MSG_Result,205,1,0,i want to play album the original hi c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""play album the original hi"",""poi"":""play album the original hi"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want to play album the original hi c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000077_code.pcm,38326142,2579,38326886,2586,38328721,38328906,MSG_Result,185,1,0,i want to play album threat to survival c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""threat to survival""}},""service"":""music"",""text"":""i want to play album threat to survival c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000078_code.pcm,38328916,2490,38329662,2497,38331406,38331569,MSG_Result,163,1,0,i want to play album turning pages c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""turning pages""}},""service"":""music"",""text"":""i want to play album turning pages c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000079_code.pcm,38331573,2511,38332317,2518,38334084,38334227,MSG_Result,143,1,0,i want to play album with a generation c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""album"":""with""}},""service"":""music"",""text"":""i want to play album with a generation c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Album/00000080_code.pcm,38334239,2534,38334983,2541,38336773,38336936,MSG_Result,163,1,0,i want to play album all over again c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""album"":""all over again""}},""service"":""music"",""text"":""i want to play album all over again c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000001_code.pcm,38336947,1448,38337691,1455,38338395,38338502,MSG_Result,107,1,0,answer the telephone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.4667,""rc"":0,""service"":""telephone"",""text"":""answer the telephone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000002_code.pcm,38338509,1331,38339252,1460,38339962,38340127,MSG_Result,165,1,0,answer telephone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.6,""rc"":0,""service"":""telephone"",""text"":""answer telephone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000003_code.pcm,38340135,1191,38340909,1210,38341326,38341545,MSG_Result,219,1,0,answered the phone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.4667,""rc"":0,""service"":""telephone"",""text"":""answered the phone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000004_code.pcm,38341550,1106,38342293,1116,38342656,38342904,MSG_Result,248,1,0,answer phone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.6,""rc"":0,""service"":""telephone"",""text"":""answer phone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000005_code.pcm,38342910,1559,38343683,1566,38344469,38344655,MSG_Result,186,1,0,take up the telephone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""the telephone""}},""service"":""contacts"",""text"":""take up the telephone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000006_code.pcm,38344663,1461,38345436,1469,38346125,38346343,MSG_Result,218,1,0,take a telephone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.4667,""rc"":0,""service"":""telephone"",""text"":""take a telephone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000007_code.pcm,38346367,1314,38347145,1321,38347681,38347896,MSG_Result,215,1,0,take up the phone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.4,""rc"":0,""semantic"":{""slots"":{""name"":""up the""}},""service"":""contacts"",""text"":""take up the phone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000008_code.pcm,38347901,1188,38348675,1212,38349089,38349350,MSG_Result,261,1,0,take a phone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.4667,""rc"":0,""service"":""telephone"",""text"":""take a phone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000009_code.pcm,38349353,1336,38350097,1373,38350689,38350894,MSG_Result,205,1,0,if the telephone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.4667,""rc"":0,""service"":""telephone"",""text"":""if the telephone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000010_code.pcm,38350906,1206,38351649,1216,38352112,38352327,MSG_Result,215,1,0,f telephone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.6,""rc"":0,""service"":""telephone"",""text"":""f telephone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000011_code.pcm,38352339,1101,38353082,1111,38353440,38353629,MSG_Result,189,1,0,if the phone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.4667,""rc"":0,""service"":""telephone"",""text"":""if the phone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000012_code.pcm,38353634,978,38354407,989,38354612,38354882,MSG_Result,270,1,0,a phone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.6,""rc"":0,""service"":""telephone"",""text"":""a phone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000013_code.pcm,38354887,701,38355609,722,38355609,38355900,MSG_Result,291,1,0,answer c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""answer""}},""service"":""cmd"",""text"":""answer c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000014_code.pcm,38355903,882,38356676,936,38356785,38357084,MSG_Result,299,1,0,take up c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""take up""}},""service"":""contacts"",""text"":""take up c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000015_code.pcm,38357096,654,38357771,675,38357771,38358039,MSG_Result,268,1,0,lift c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""lift""}},""service"":""contacts"",""text"":""lift c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000016_code.pcm,38358051,1934,38358824,1943,38359985,38360153,MSG_Result,168,1,0,i want answered the telephone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""name"":""answered the""}},""service"":""contacts"",""text"":""i want answered the telephone c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/AnswerCall/00000017_code.pcm,38360160,1880,38360903,1887,38362040,38362219,MSG_Result,179,1,0,i want to answer telephone c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""name"":""answer telephone""}},""service"":""contacts"",""text"":""i want to answer telephone c"",""version"":""3.5.0.1190""}
"
